epoch,train_loss,eval_loss,eval_top1,eval_top5
0,0.6988507753763443,0.6971171875,51.1,100.0
1,0.6895550107344602,0.667578125,62.1000002746582,100.0
2,0.6795196212255038,0.64059765625,66.15000036621093,100.0
3,0.6753525489415878,0.60575,69.85000042724609,100.0
4,0.6654418370662591,0.574015625,71.0,100.0
5,0.656898788916759,0.53719921875,74.90000006103516,100.0
6,0.6473699395473187,0.50886328125,78.50000061035156,100.0
7,0.6414356583204025,0.4905390625,78.5,100.0
8,0.631795638646835,0.47859765625,79.30000054931641,100.0
9,0.6291915697929187,0.450095703125,80.8,100.0
10,0.6221083616599058,0.448408203125,80.30000042724609,100.0
11,0.6182931646322593,0.436005859375,81.75000018310547,100.0
12,0.6204706827799479,0.4133203125,81.65000030517578,100.0
13,0.6183934716077951,0.43815625,83.00000061035156,100.0
14,0.621502011250227,0.42975,82.55000067138671,100.0
15,0.615056588099553,0.387775390625,84.30000042724609,100.0
16,0.5982818267284296,0.407466796875,83.60000048828125,100.0
17,0.6106270521115034,0.38689453125,85.00000054931641,100.0
18,0.6067898258184775,0.39321875,84.85000024414063,100.0
19,0.5961294327026758,0.373484375,86.00000012207032,100.0
20,0.5957427682020725,0.3839609375,85.60000042724609,100.0
21,0.6089407771061628,0.39284375,86.00000048828124,100.0
22,0.602122540657337,0.353189453125,85.80000030517579,100.0
23,0.6095705735377777,0.38330859375,87.10000018310546,100.0
24,0.5918964453232594,0.362056640625,87.00000030517577,100.0
25,0.5942937150979654,0.349083984375,86.50000048828124,100.0
26,0.5933021841905056,0.33979296875,86.6,100.0
27,0.6062318942485712,0.359931640625,88.4000005493164,100.0
28,0.6011726413017664,0.358099609375,88.55000006103515,100.0
29,0.5972092442023449,0.316837890625,87.55000048828126,100.0
30,0.5710941812930963,0.306134765625,89.35000036621093,100.0
31,0.5899384067608759,0.307455078125,88.25000061035156,100.0
32,0.5947422721447089,0.328400390625,87.75,100.0
33,0.5908124997065618,0.304083984375,89.65000048828125,100.0
34,0.587938503577159,0.340546875,89.50000067138672,100.0
35,0.5805807228271778,0.340986328125,89.85000024414063,100.0
36,0.5921916419114822,0.3225859375,89.80000036621094,100.0
37,0.5720857091439076,0.316439453125,90.00000036621094,100.0
38,0.5579080963746096,0.30953125,89.1500004272461,100.0
39,0.5868099056757413,0.319896484375,91.4000004272461,100.0
40,0.5950712783214374,0.306111328125,90.25000048828124,100.0
41,0.574003917284501,0.285994140625,91.05000024414062,100.0
42,0.5593874080058856,0.260671875,91.45000024414063,100.0
43,0.5813977298064109,0.314361328125,90.95000018310547,100.0
44,0.5572207455451672,0.25149609375,91.4500005493164,100.0
45,0.5650238364170759,0.278033203125,91.40000006103516,100.0
46,0.539407553581091,0.25094921875,92.00000024414062,100.0
47,0.5409681552495712,0.286921875,91.6000005493164,100.0
48,0.5355476576548356,0.25485546875,92.15000024414063,100.0
49,0.5906144984257526,0.275486328125,92.4500004272461,100.0
50,0.5613063764877808,0.288458984375,92.35000024414063,100.0
51,0.5516720177271427,0.25694921875,92.7000004272461,100.0
52,0.5522154867649078,0.2432578125,92.80000012207032,100.0
53,0.5582213562268478,0.266462890625,93.6,100.0
54,0.5446411906144558,0.2270556640625,93.15000048828125,100.0
55,0.530286526068663,0.233923828125,93.4500004272461,100.0
56,0.5383480626803178,0.2428271484375,93.05000012207032,100.0
57,0.5424331640585874,0.24704296875,93.70000018310547,100.0
58,0.5720207278545086,0.232169921875,93.55000018310547,100.0
59,0.5322309281581488,0.2557080078125,93.1,100.0
60,0.5496612733755356,0.258236328125,93.05000030517579,100.0
61,0.5396909476854862,0.23117578125,93.30000030517579,100.0
62,0.5365995344443198,0.237693359375,93.65000006103516,100.0
63,0.5213055992737795,0.260189453125,92.85,100.0
