epoch,train_loss,eval_loss,eval_top1,eval_top5
0,0.6886219940124414,0.6355,64.5,100.0
1,0.6703001245474204,0.58216796875,70.65,100.0
2,0.6567130807118539,0.53812890625,73.2625,100.0
3,0.6493188780851853,0.513294921875,74.3875,100.0
4,0.6397219472206556,0.50284375,76.4125,100.0
5,0.6383219258143351,0.49005078125,77.6,100.0
6,0.6340925040153357,0.48673046875,76.725,100.0
7,0.6306228748498819,0.472111328125,78.55,100.0
8,0.6253666851000909,0.472943359375,79.5375,100.0
9,0.6255787312984467,0.465029296875,80.4375,100.0
10,0.6217681918388758,0.433171875,80.4,100.0
11,0.6113100754909027,0.444673828125,81.3375,100.0
12,0.6163235398439261,0.46940625,81.5875,100.0
13,0.6078427621187308,0.42024609375,81.925,100.0
14,0.6096589255791444,0.429658203125,81.275,100.0
15,0.6089596163768035,0.4038828125,82.1375,100.0
16,0.5971039480123764,0.4135234375,83.1875,100.0
17,0.5981837809085846,0.437791015625,82.3875,100.0
18,0.6007913798093796,0.43575390625,81.9875,100.0
19,0.6007597794135412,0.4099375,82.925,100.0
20,0.5980885819746897,0.4099453125,83.875,100.0
21,0.5909135291973749,0.37283984375,84.1625,100.0
22,0.596574373734303,0.387744140625,83.25,100.0
23,0.6003529276603308,0.3801640625,84.85,100.0
24,0.5931526326980346,0.37241015625,84.8375,100.0
25,0.5836594326373858,0.3806171875,85.6,100.0
26,0.5807128625038342,0.342279296875,85.675,100.0
27,0.5827755996814141,0.3651484375,85.725,100.0
28,0.5789007781407772,0.364931640625,85.9375,100.0
29,0.5850972617283846,0.361376953125,85.55,100.0
30,0.577812193486935,0.39722265625,84.6875,100.0
31,0.5741756663490565,0.34150390625,86.6125,100.0
32,0.5661027714228019,0.36240625,86.1625,100.0
33,0.569644883275032,0.319884765625,87.075,100.0
34,0.5775925742510037,0.359376953125,87.175,100.0
35,0.5713088227770268,0.358220703125,87.35,100.0
36,0.5797048130860696,0.36346875,86.6875,100.0
37,0.5740342338879904,0.3295078125,87.3375,100.0
38,0.5638900299866995,0.3360625,87.5,100.0
39,0.5594229495678192,0.349720703125,87.8,100.0
40,0.5593919803698858,0.342978515625,87.9875,100.0
41,0.5660892281776819,0.309955078125,87.9,100.0
42,0.5537157368201476,0.317490234375,87.8,100.0
43,0.5493227428732774,0.306595703125,89.275,100.0
44,0.5584721658856441,0.303603515625,88.875,100.0
45,0.5478043027031116,0.316935546875,88.575,100.0
46,0.5609530615500915,0.3344140625,89.0,100.0
47,0.5703389478417543,0.337369140625,88.9625,100.0
48,0.5545517418247002,0.3040234375,89.15,100.0
49,0.5620962807383293,0.307875,89.85,100.0
50,0.5473188217251729,0.28581640625,88.9,100.0
51,0.5528256994409438,0.28917578125,89.7625,100.0
52,0.5487428101209494,0.3141640625,88.85,100.0
53,0.5511102013480969,0.314123046875,89.7875,100.0
54,0.5499315109008398,0.3069609375,89.975,100.0
55,0.5435028192706597,0.283078125,89.9625,100.0
56,0.5617772692289108,0.314486328125,89.3875,100.0
57,0.5482186356034034,0.291796875,90.2375,100.0
58,0.5382296771575243,0.291412109375,90.15,100.0
59,0.5397862650645084,0.28910546875,90.1125,100.0
60,0.5525159438451132,0.32476171875,90.3125,100.0
61,0.5450184606970885,0.30508203125,90.4375,100.0
62,0.5427931275887367,0.28582421875,90.4125,100.0
63,0.5358167132123922,0.2676640625,90.775,100.0
64,0.542329266667366,0.313640625,90.35,100.0
65,0.5390620970955262,0.29222265625,90.8,100.0
66,0.5373798557198964,0.2618173828125,90.8125,100.0
67,0.5343473406556325,0.298255859375,90.8,100.0
68,0.5312920558529023,0.29497265625,89.5375,100.0
69,0.5415996679892907,0.283505859375,90.6125,100.0
70,0.5385586703434969,0.3106328125,90.5875,100.0
71,0.5387797279235644,0.2808701171875,90.65,100.0
72,0.5340863384115391,0.279439453125,90.3875,100.0
73,0.5212219183643659,0.278177734375,90.7875,100.0
74,0.5400208651255338,0.2792734375,91.05,100.0
75,0.5395514317429982,0.282623046875,91.0,100.0
76,0.5302361970146497,0.310564453125,91.2625,100.0
77,0.5460137522373444,0.29703515625,91.45,100.0
78,0.5289090759097002,0.2595,91.5875,100.0
79,0.5427025495431362,0.2915,91.2625,100.0
80,0.5314045796791712,0.276716796875,91.6,100.0
81,0.5318735585762904,0.28423828125,91.8875,100.0
82,0.5284766568205296,0.26040234375,91.9625,100.0
83,0.5262297552365524,0.271951171875,91.65,100.0
84,0.5183840231635631,0.26498046875,91.575,100.0
85,0.5230471501365687,0.273421875,91.725,100.0
86,0.5208453104282037,0.278208984375,91.8625,100.0
87,0.5167467458507954,0.280458984375,91.5375,100.0
88,0.5418759391475947,0.2738466796875,92.175,100.0
89,0.5164996152504896,0.289318359375,91.4875,100.0
90,0.5186345827503082,0.303900390625,91.925,100.0
91,0.5207828149581567,0.2622890625,91.875,100.0
92,0.5349924707641969,0.2823916015625,92.2125,100.0
93,0.5099169583274767,0.2243115234375,92.525,100.0
94,0.5119252044420975,0.2549228515625,92.4,100.0
95,0.5209428291672316,0.2822421875,92.1625,100.0
96,0.525708737090612,0.306576171875,91.5875,100.0
