epoch,train_loss,eval_loss,eval_top1,eval_top5
0,0.6919686519182645,0.67733984375,59.8375,100.0
1,0.6833874770464041,0.62859375,64.85,100.0
2,0.6674881623341486,0.5506796875,72.7,100.0
3,0.6542412539323171,0.54557421875,72.875,100.0
4,0.6468906792310568,0.500884765625,77.0,100.0
5,0.6369536637495725,0.5147890625,77.2625,100.0
6,0.6349430416639035,0.4979921875,77.1625,100.0
7,0.6291030794382095,0.484166015625,77.35,100.0
8,0.6218853929103949,0.4567890625,80.3125,100.0
9,0.617765432366958,0.46252734375,79.3125,100.0
10,0.6151799467893747,0.46384765625,78.3125,100.0
11,0.6135277301073074,0.4424140625,80.625,100.0
12,0.6143845583383853,0.429197265625,81.2875,100.0
13,0.6053051879772773,0.44746875,79.9,100.0
14,0.6044214043097619,0.4134765625,82.35,100.0
15,0.5952412547209324,0.403708984375,84.1375,100.0
16,0.5921120074314948,0.39174609375,83.25,100.0
17,0.5989538285976801,0.41757421875,82.4,100.0
18,0.5986921162559435,0.40997265625,82.3125,100.0
19,0.5888046964238851,0.38785546875,84.75,100.0
20,0.5914887680839269,0.37038671875,84.425,100.0
21,0.583717093253747,0.3970390625,84.8125,100.0
22,0.5816113486503943,0.3682109375,84.575,100.0
23,0.5819687528105882,0.41330078125,84.3,100.0
24,0.5806971857180963,0.358119140625,86.625,100.0
25,0.5803147351894623,0.35462109375,87.2625,100.0
26,0.5789344035662137,0.3872265625,83.7375,100.0
27,0.572416725449073,0.360935546875,85.1875,100.0
28,0.5751957666033354,0.366806640625,85.7375,100.0
29,0.5574194001845825,0.3413359375,87.125,100.0
30,0.5655456219728177,0.30951171875,88.5625,100.0
31,0.5648997764174755,0.3288203125,87.8,100.0
32,0.564932511976132,0.3073671875,88.425,100.0
33,0.5543591233018117,0.360626953125,84.75,100.0
34,0.5636001622829682,0.340140625,88.2625,100.0
35,0.5593354065830891,0.323607421875,89.0875,100.0
36,0.5535140732924143,0.301212890625,89.4375,100.0
37,0.5545140541134737,0.281970703125,89.4375,100.0
38,0.5567111703447807,0.3005078125,89.2,100.0
39,0.553154179874139,0.316482421875,89.8125,100.0
40,0.5419561322300862,0.28353125,89.8125,100.0
41,0.5550675365405205,0.29525,89.225,100.0
42,0.5404490807499641,0.29065625,89.9625,100.0
43,0.5445167508262855,0.288859375,90.9,100.0
44,0.5452595813534199,0.31435546875,90.075,100.0
45,0.5439952489657279,0.2740546875,90.825,100.0
46,0.5433696600107046,0.260033203125,90.8875,100.0
47,0.5384903433613288,0.297111328125,90.65,100.0
48,0.5534137330758266,0.2667734375,91.325,100.0
49,0.5478043273473397,0.2865078125,91.675,100.0
50,0.5325829835656362,0.27858203125,91.8,100.0
51,0.5310525256089675,0.294484375,90.625,100.0
52,0.5343592862288157,0.2510625,92.6,100.0
53,0.5283458849940544,0.2572734375,91.15,100.0
54,0.5374332666397095,0.264615234375,91.9875,100.0
55,0.5271215645166544,0.265712890625,91.3625,100.0
56,0.5404703171971517,0.278146484375,92.375,100.0
57,0.5351787958389673,0.272615234375,92.5875,100.0
58,0.5271734471122423,0.26821875,92.1,100.0
59,0.5301839241232628,0.290470703125,90.35,100.0
60,0.5235257677924938,0.241154296875,92.6625,100.0
61,0.5292082854952568,0.28955078125,92.6625,100.0
62,0.5186070633622316,0.256103515625,92.9375,100.0
63,0.5161569378314874,0.26878515625,92.6,100.0
64,0.5124087639344044,0.25202734375,92.275,100.0
65,0.5126204773401603,0.264236328125,92.925,100.0
66,0.52083870386466,0.29966796875,91.825,100.0
67,0.5239379916053551,0.24130859375,93.6375,100.0
68,0.505333505379848,0.2414765625,93.1875,100.0
69,0.501619656307575,0.256208984375,92.5,100.0
70,0.5146558859791511,0.237685546875,93.25,100.0
71,0.5122675068485432,0.243189453125,93.7875,100.0
72,0.5078862433632215,0.244607421875,93.5375,100.0
73,0.5063471834246929,0.25347265625,92.5375,100.0
74,0.5139855610636564,0.2517890625,94.275,100.0
75,0.5281729321831312,0.235076171875,94.15,100.0
76,0.5178223343995901,0.29458984375,93.8875,100.0
77,0.520979544100089,0.266287109375,93.6,100.0
78,0.5259307324886322,0.267873046875,93.3125,100.0
79,0.513624831269949,0.256205078125,93.65,100.0
80,0.5076234124791927,0.25429296875,94.4625,100.0
81,0.516226918842548,0.230103515625,94.3,100.0
82,0.5160835215296501,0.278791015625,94.6625,100.0
83,0.5050783566175363,0.227896484375,94.275,100.0
84,0.510631861212926,0.24618359375,94.175,100.0
85,0.5137213413149883,0.259642578125,94.3,100.0
86,0.49801963338485133,0.226353515625,94.4375,100.0
87,0.508733372275646,0.24493359375,93.9625,100.0
88,0.5002628612594727,0.276900390625,94.4,100.0
89,0.49088723670977813,0.255544921875,94.5875,100.0
90,0.5092691358847495,0.285884765625,94.075,100.0
91,0.500107769209605,0.249720703125,94.8375,100.0
92,0.4974894920984904,0.253587890625,93.1875,100.0
93,0.4934107726201033,0.2217001953125,94.625,100.0
94,0.506358574789304,0.2456015625,94.5625,100.0
95,0.496082386527306,0.237310546875,94.25,100.0
96,0.490474250072088,0.216115234375,94.725,100.0
97,0.4976218451674168,0.234875,94.8625,100.0
98,0.49564759242228973,0.25925,94.7125,100.0
99,0.4961703547682518,0.223935546875,95.1375,100.0
100,0.5042276846674772,0.25430078125,94.0625,100.0
101,0.4880422735825563,0.2313935546875,94.8625,100.0
102,0.4838920432405594,0.21441015625,95.0125,100.0
103,0.5041785144653076,0.26108984375,94.0375,100.0
104,0.4985777462522189,0.250458984375,94.5625,100.0
105,0.49154710463988477,0.220259765625,94.85,100.0
106,0.498146184361898,0.259845703125,94.35,100.0
107,0.49919101691398865,0.2341171875,94.9625,100.0
108,0.5014488635919033,0.21345703125,94.9125,100.0
109,0.47553970072513974,0.242224609375,94.1375,100.0
110,0.4970015140298085,0.26728125,94.95,100.0
111,0.49848289176439625,0.2372509765625,95.25,100.0
112,0.49106982273933214,0.2571875,95.075,100.0
113,0.4884979722973628,0.227609375,95.5,100.0
114,0.49005994525475377,0.253291015625,95.1,100.0
115,0.4987973160086534,0.2673515625,94.7125,100.0
116,0.5047828493974148,0.259314453125,95.1,100.0
117,0.4739055990790709,0.2681015625,95.25,100.0
118,0.4875666285172487,0.232908203125,95.2125,100.0
119,0.4820928615637315,0.2225908203125,95.5125,100.0
120,0.4907647159237128,0.217587890625,95.5125,100.0
121,0.4899956893462401,0.217244140625,95.6375,100.0
122,0.5077227753324386,0.230611328125,95.85,100.0
123,0.490031657119592,0.25716015625,95.4125,100.0
124,0.483881702598853,0.28146484375,94.4375,100.0
125,0.49056386661071044,0.228306640625,95.55,100.0
126,0.4859716941912969,0.2163720703125,95.6,100.0
127,0.4842270349080746,0.220869140625,94.9375,100.0
128,0.48545504877200496,0.197572265625,95.6625,100.0
129,0.49253126482168835,0.2179130859375,95.7625,100.0
130,0.4814369168419104,0.2481708984375,95.7625,100.0
131,0.4989939801968061,0.22968359375,94.4375,100.0
132,0.48767673186002636,0.2122255859375,95.6875,100.0
133,0.4699139354320673,0.21104296875,95.525,100.0
134,0.47778030312978303,0.2342685546875,95.8625,100.0
135,0.48705862367000335,0.2358798828125,95.5625,100.0
136,0.48731488715379667,0.24282421875,95.8125,100.0
137,0.48592677788856703,0.2164931640625,95.85,100.0
138,0.4895541778741739,0.240328125,95.1125,100.0
139,0.47828644800644654,0.227896484375,95.6375,100.0
140,0.4881479356151361,0.234193359375,95.5375,100.0
141,0.47675734758377075,0.234458984375,95.075,100.0
142,0.4817888725262422,0.223234375,95.8625,100.0
143,0.4893310465491735,0.253982421875,94.875,100.0
144,0.47975938442425853,0.235130859375,95.775,100.0
145,0.484848694732556,0.1937939453125,95.7875,100.0
146,0.4761785150338442,0.2373828125,95.7625,100.0
147,0.48069101877701587,0.2314375,94.5875,100.0
148,0.4894729415193582,0.207373046875,95.55,100.0
149,0.48341234257588017,0.209462890625,95.7,100.0
150,0.4817173908918332,0.20432421875,96.05,100.0
151,0.4701803263563376,0.2235361328125,96.1,100.0
152,0.4800336949336223,0.223654296875,95.7,100.0
153,0.47998167421573246,0.2317998046875,96.375,100.0
154,0.49363476553788554,0.215150390625,95.5125,100.0
155,0.47807624286566025,0.2311728515625,95.975,100.0
156,0.49730853335215497,0.220892578125,95.975,100.0
157,0.47317857753772,0.19993359375,95.5375,100.0
158,0.4896870643282548,0.242962890625,95.925,100.0
159,0.4794570259176768,0.2096513671875,95.975,100.0
160,0.4785633534193039,0.23812890625,95.8625,100.0
161,0.47978414576023054,0.184748046875,96.325,100.0
162,0.48181007477717525,0.221630859375,96.2,100.0
163,0.4696635095736919,0.2006103515625,95.8,100.0
164,0.47121433779979366,0.227099609375,95.8,100.0
165,0.45940087544612396,0.2141171875,96.1375,100.0
166,0.47183294479663557,0.2331982421875,96.0375,100.0
167,0.47139120732362455,0.23991015625,95.8375,100.0
168,0.4704443097878725,0.25634375,95.75,100.0
169,0.4874481417429753,0.244748046875,95.65,100.0
170,0.46514493016860425,0.203287109375,95.8875,100.0
171,0.47755813484008497,0.2205771484375,96.2625,100.0
172,0.46557211532042575,0.22102734375,96.4375,100.0
173,0.4702315947566277,0.2043232421875,95.95,100.0
174,0.46456842582959396,0.2240703125,96.4125,100.0
175,0.4698798282024188,0.2072900390625,96.0875,100.0
176,0.46535699451581025,0.222990234375,96.5625,100.0
177,0.49078183067150605,0.218337890625,95.625,100.0
178,0.4682559145566745,0.217751953125,95.925,100.0
179,0.47583025789413697,0.21376171875,96.4375,100.0
180,0.4866074606394156,0.2125048828125,95.95,100.0
181,0.4598652252402061,0.22251953125,96.1625,100.0
182,0.4823494383539909,0.231791015625,96.75,100.0
183,0.45647294723834747,0.201490234375,96.3375,100.0
184,0.47599721069519335,0.229966796875,96.25,100.0
185,0.47011781273744047,0.2088818359375,96.4125,100.0
186,0.4561480971483084,0.217453125,96.6375,100.0
187,0.47252026716103923,0.224236328125,96.25,100.0
188,0.4638917929469011,0.2079072265625,96.7,100.0
189,0.4670857981993602,0.209724609375,96.2375,100.0
190,0.4720404430841788,0.22005078125,96.575,100.0
191,0.47354240791919905,0.2424140625,96.6375,100.0
192,0.47312235755798143,0.188595703125,96.075,100.0
193,0.47301038774924403,0.172263671875,96.5125,100.0
194,0.4636356578423427,0.24883203125,96.4625,100.0
195,0.4652809601945755,0.23446484375,96.7375,100.0
196,0.46469680926738643,0.2041923828125,96.7625,100.0
197,0.47315529447335464,0.2118525390625,96.6,100.0
198,0.46092266875963944,0.2061103515625,96.7125,100.0
199,0.4738035417902164,0.23801171875,96.6875,100.0
200,0.4777039639078654,0.215642578125,96.5375,100.0
201,0.4777377033844972,0.2004169921875,96.5,100.0
202,0.47103543751514876,0.197671875,96.8125,100.0
203,0.4600594687538269,0.19232421875,96.7125,100.0
204,0.4560373020477784,0.174638671875,96.5875,100.0
205,0.46538426478703815,0.2180126953125,96.8625,100.0
206,0.45577187339464825,0.1974267578125,96.5875,100.0
207,0.4740704947557205,0.20494140625,96.9375,100.0
208,0.4724616576463748,0.213251953125,96.675,100.0
209,0.45801200927832186,0.1999013671875,96.925,100.0
210,0.46020702387277895,0.199736328125,96.75,100.0
211,0.4610515603652367,0.2062001953125,97.075,100.0
212,0.4768600853589865,0.2230234375,96.7625,100.0
213,0.45619515749888545,0.190611328125,96.9375,100.0
214,0.45937203482175487,0.1854296875,97.025,100.0
215,0.47262441156766355,0.224890625,96.625,100.0
216,0.46113645017911226,0.2151083984375,96.875,100.0
