epoch,train_loss,eval_loss,eval_top1,eval_top5
0,0.6445399183493394,0.406837890625,84.71,100.0
1,0.5849348850739308,0.3662640625,87.41,100.0
2,0.5584743534907316,0.322866015625,88.98,100.0
3,0.5537184392794584,0.297029296875,90.46,100.0
4,0.5447583103791261,0.324240625,89.99,100.0
5,0.5367888539265364,0.287665234375,90.75,100.0
6,0.5424262075852125,0.286636328125,91.31,100.0
7,0.5291650585639172,0.26827734375,91.51,100.0
8,0.530461996793747,0.301889453125,91.8,100.0
9,0.5258198265845959,0.278438671875,92.6,100.0
10,0.5204121258014288,0.249620703125,93.41,100.0
11,0.5166443616915972,0.239793359375,92.94,100.0
12,0.5163082272578509,0.216392578125,93.53,100.0
13,0.5043634127347897,0.247263671875,92.95,100.0
14,0.5027260158306514,0.2466234375,93.67,100.0
15,0.5053512049026978,0.212184375,93.89,100.0
16,0.49863573083510765,0.223436328125,94.59,100.0
17,0.500308521435811,0.24428671875,94.0,100.0
18,0.49829817032202695,0.2138912109375,94.58,100.0
19,0.48713614283463896,0.2189875,94.57,100.0
20,0.48086360219197394,0.199512890625,94.53,100.0
21,0.4896776103056394,0.22465078125,94.77,100.0
22,0.49200510581334433,0.210461328125,94.52,100.0
23,0.4854003770229144,0.2093943359375,94.98,100.0
24,0.48109776224845496,0.2235291015625,94.65,100.0
25,0.48910588790208864,0.204909375,95.21,100.0
26,0.4848837419962272,0.2525232421875,94.71,100.0
27,0.4843207528957954,0.216996484375,95.25,100.0
28,0.48376151873515205,0.222384765625,95.2,100.0
29,0.47688752290530084,0.207495703125,95.41,100.0
30,0.47681541595703514,0.2219091796875,95.39,100.0
31,0.47713892016655357,0.1963580078125,95.63,100.0
32,0.48179981922492005,0.2137046875,95.68,100.0
33,0.4636372609016223,0.21160390625,95.74,100.0
34,0.4878935393614647,0.2112720703125,95.74,100.0
35,0.47306634921293994,0.209059765625,95.99,100.0
36,0.466567146166777,0.20261796875,95.93,100.0
37,0.45888197085796256,0.192358984375,95.63,100.0
38,0.46881886032911446,0.1833953125,95.99,100.0
39,0.46335594485967585,0.1937046875,96.11,100.0
40,0.46509060462315877,0.2184640625,96.4,100.0
41,0.4593760520983965,0.1711947265625,96.58,100.0
42,0.47370045597736654,0.1992712890625,95.68,100.0
43,0.471599805355072,0.249101171875,96.03,100.0
44,0.4650208335656386,0.191912890625,96.44,100.0
45,0.45408263634412716,0.1769154296875,96.51,100.0
