Epoch,Batch,Loss,Valid Samples,Learning Rate,Key-Value Pair Counts
2,150,2.1127,256,0.000122,10 pairs: 138 images; 8 pairs: 30 images; 6 pairs: 37 images; 4 pairs: 42 images; 2 pairs: 9 images;
2,160,2.1506,256,0.000122,10 pairs: 138 images; 8 pairs: 33 images; 6 pairs: 36 images; 4 pairs: 37 images; 2 pairs: 12 images;
2,170,2.1113,256,0.000122,10 pairs: 137 images; 8 pairs: 30 images; 6 pairs: 33 images; 4 pairs: 44 images; 2 pairs: 12 images;
2,180,2.1321,256,0.000122,10 pairs: 132 images; 8 pairs: 21 images; 6 pairs: 46 images; 4 pairs: 37 images; 2 pairs: 20 images;
2,190,2.1529,256,0.000122,10 pairs: 143 images; 8 pairs: 27 images; 6 pairs: 35 images; 4 pairs: 41 images; 2 pairs: 10 images;
3,10,2.0919,256,0.000128,10 pairs: 117 images; 8 pairs: 42 images; 6 pairs: 37 images; 4 pairs: 42 images; 2 pairs: 18 images;
3,20,2.1471,256,0.000128,10 pairs: 132 images; 8 pairs: 28 images; 6 pairs: 43 images; 4 pairs: 36 images; 2 pairs: 17 images;
3,30,2.1457,256,0.000128,10 pairs: 112 images; 8 pairs: 37 images; 6 pairs: 50 images; 4 pairs: 43 images; 2 pairs: 14 images;
3,40,2.1177,256,0.000128,10 pairs: 121 images; 8 pairs: 28 images; 6 pairs: 33 images; 4 pairs: 57 images; 2 pairs: 17 images;
3,50,2.0833,256,0.000128,10 pairs: 109 images; 8 pairs: 39 images; 6 pairs: 37 images; 4 pairs: 46 images; 2 pairs: 25 images;
3,60,2.1073,256,0.000128,10 pairs: 112 images; 8 pairs: 37 images; 6 pairs: 46 images; 4 pairs: 47 images; 2 pairs: 14 images;
3,70,2.1212,256,0.000128,10 pairs: 117 images; 8 pairs: 33 images; 6 pairs: 45 images; 4 pairs: 44 images; 2 pairs: 17 images;
3,80,2.1312,256,0.000128,10 pairs: 113 images; 8 pairs: 36 images; 6 pairs: 43 images; 4 pairs: 43 images; 2 pairs: 21 images;
3,90,2.0980,256,0.000128,10 pairs: 103 images; 8 pairs: 31 images; 6 pairs: 47 images; 4 pairs: 49 images; 2 pairs: 26 images;
3,100,2.0624,256,0.000128,10 pairs: 103 images; 8 pairs: 32 images; 6 pairs: 44 images; 4 pairs: 51 images; 2 pairs: 26 images;
3,110,2.0719,256,0.000128,10 pairs: 108 images; 8 pairs: 32 images; 6 pairs: 43 images; 4 pairs: 50 images; 2 pairs: 23 images;
3,120,2.1052,256,0.000128,10 pairs: 106 images; 8 pairs: 40 images; 6 pairs: 43 images; 4 pairs: 50 images; 2 pairs: 17 images;
3,130,2.0962,256,0.000128,10 pairs: 105 images; 8 pairs: 27 images; 6 pairs: 46 images; 4 pairs: 54 images; 2 pairs: 24 images;
3,140,2.0959,256,0.000128,10 pairs: 101 images; 8 pairs: 41 images; 6 pairs: 45 images; 4 pairs: 53 images; 2 pairs: 16 images;
3,150,2.1057,256,0.000128,10 pairs: 103 images; 8 pairs: 34 images; 6 pairs: 44 images; 4 pairs: 54 images; 2 pairs: 21 images;
3,160,2.0770,256,0.000128,10 pairs: 113 images; 8 pairs: 32 images; 6 pairs: 43 images; 4 pairs: 45 images; 2 pairs: 23 images;
3,170,2.0572,256,0.000128,10 pairs: 87 images; 8 pairs: 44 images; 6 pairs: 41 images; 4 pairs: 62 images; 2 pairs: 22 images;
3,180,2.1180,256,0.000128,10 pairs: 106 images; 8 pairs: 45 images; 6 pairs: 41 images; 4 pairs: 41 images; 2 pairs: 23 images;
3,190,2.0923,256,0.000128,10 pairs: 89 images; 8 pairs: 49 images; 6 pairs: 49 images; 4 pairs: 45 images; 2 pairs: 24 images;
4,10,2.0753,256,0.000138,10 pairs: 84 images; 8 pairs: 35 images; 6 pairs: 59 images; 4 pairs: 45 images; 2 pairs: 33 images;
4,20,2.0583,256,0.000138,10 pairs: 105 images; 8 pairs: 33 images; 6 pairs: 40 images; 4 pairs: 54 images; 2 pairs: 24 images;
4,30,2.0812,256,0.000138,10 pairs: 89 images; 8 pairs: 35 images; 6 pairs: 51 images; 4 pairs: 58 images; 2 pairs: 23 images;
4,40,2.0868,256,0.000138,10 pairs: 93 images; 8 pairs: 38 images; 6 pairs: 51 images; 4 pairs: 49 images; 2 pairs: 25 images;
4,50,2.0750,256,0.000138,10 pairs: 96 images; 8 pairs: 27 images; 6 pairs: 50 images; 4 pairs: 56 images; 2 pairs: 27 images;
4,60,2.0501,256,0.000138,10 pairs: 90 images; 8 pairs: 28 images; 6 pairs: 60 images; 4 pairs: 54 images; 2 pairs: 24 images;
4,70,2.0991,256,0.000138,10 pairs: 90 images; 8 pairs: 39 images; 6 pairs: 51 images; 4 pairs: 46 images; 2 pairs: 29 images;
4,80,2.0760,256,0.000138,10 pairs: 71 images; 8 pairs: 42 images; 6 pairs: 59 images; 4 pairs: 60 images; 2 pairs: 24 images;
4,90,2.0634,256,0.000138,10 pairs: 92 images; 8 pairs: 38 images; 6 pairs: 54 images; 4 pairs: 46 images; 2 pairs: 24 images;
4,100,2.0516,256,0.000138,10 pairs: 78 images; 8 pairs: 45 images; 6 pairs: 54 images; 4 pairs: 55 images; 2 pairs: 24 images;
4,110,2.0584,256,0.000138,10 pairs: 96 images; 8 pairs: 31 images; 6 pairs: 51 images; 4 pairs: 46 images; 2 pairs: 32 images;
4,120,2.0615,256,0.000138,10 pairs: 90 images; 8 pairs: 34 images; 6 pairs: 58 images; 4 pairs: 48 images; 2 pairs: 26 images;
4,130,2.0595,256,0.000138,10 pairs: 80 images; 8 pairs: 40 images; 6 pairs: 53 images; 4 pairs: 58 images; 2 pairs: 25 images;
4,140,2.0824,256,0.000138,10 pairs: 93 images; 8 pairs: 33 images; 6 pairs: 48 images; 4 pairs: 55 images; 2 pairs: 27 images;
4,150,2.0803,256,0.000138,10 pairs: 78 images; 8 pairs: 32 images; 6 pairs: 52 images; 4 pairs: 62 images; 2 pairs: 32 images;
4,160,2.0442,256,0.000138,10 pairs: 102 images; 8 pairs: 34 images; 6 pairs: 51 images; 4 pairs: 40 images; 2 pairs: 29 images;
4,170,2.1103,256,0.000138,10 pairs: 92 images; 8 pairs: 40 images; 6 pairs: 46 images; 4 pairs: 49 images; 2 pairs: 29 images;
4,180,2.0486,256,0.000138,10 pairs: 86 images; 8 pairs: 38 images; 6 pairs: 50 images; 4 pairs: 45 images; 2 pairs: 37 images;
4,190,2.0303,256,0.000138,10 pairs: 64 images; 8 pairs: 31 images; 6 pairs: 60 images; 4 pairs: 63 images; 2 pairs: 38 images;
5,10,2.0017,256,0.000153,10 pairs: 69 images; 8 pairs: 39 images; 6 pairs: 58 images; 4 pairs: 57 images; 2 pairs: 33 images;
5,20,2.0841,256,0.000153,10 pairs: 63 images; 8 pairs: 50 images; 6 pairs: 56 images; 4 pairs: 49 images; 2 pairs: 38 images;
5,30,2.0941,256,0.000153,10 pairs: 85 images; 8 pairs: 38 images; 6 pairs: 42 images; 4 pairs: 62 images; 2 pairs: 29 images;
5,40,2.0427,256,0.000153,10 pairs: 84 images; 8 pairs: 32 images; 6 pairs: 44 images; 4 pairs: 61 images; 2 pairs: 35 images;
5,50,2.0473,256,0.000153,10 pairs: 76 images; 8 pairs: 36 images; 6 pairs: 53 images; 4 pairs: 53 images; 2 pairs: 38 images;
5,60,2.0400,256,0.000153,10 pairs: 73 images; 8 pairs: 38 images; 6 pairs: 56 images; 4 pairs: 58 images; 2 pairs: 31 images;
5,70,2.0264,256,0.000153,10 pairs: 61 images; 8 pairs: 39 images; 6 pairs: 64 images; 4 pairs: 60 images; 2 pairs: 32 images;
5,80,2.0053,256,0.000153,10 pairs: 67 images; 8 pairs: 39 images; 6 pairs: 51 images; 4 pairs: 58 images; 2 pairs: 41 images;
5,90,2.0371,256,0.000153,10 pairs: 68 images; 8 pairs: 37 images; 6 pairs: 58 images; 4 pairs: 53 images; 2 pairs: 40 images;
5,100,2.0575,256,0.000153,10 pairs: 73 images; 8 pairs: 42 images; 6 pairs: 54 images; 4 pairs: 51 images; 2 pairs: 36 images;
5,110,2.0543,256,0.000153,10 pairs: 65 images; 8 pairs: 43 images; 6 pairs: 46 images; 4 pairs: 69 images; 2 pairs: 33 images;
5,120,2.0540,256,0.000153,10 pairs: 73 images; 8 pairs: 39 images; 6 pairs: 42 images; 4 pairs: 64 images; 2 pairs: 38 images;
5,130,1.9965,256,0.000153,10 pairs: 67 images; 8 pairs: 42 images; 6 pairs: 49 images; 4 pairs: 53 images; 2 pairs: 45 images;
5,140,2.0348,256,0.000153,10 pairs: 60 images; 8 pairs: 42 images; 6 pairs: 59 images; 4 pairs: 56 images; 2 pairs: 39 images;
5,150,2.0473,256,0.000153,10 pairs: 77 images; 8 pairs: 26 images; 6 pairs: 48 images; 4 pairs: 66 images; 2 pairs: 39 images;
5,160,2.0414,256,0.000153,10 pairs: 70 images; 8 pairs: 39 images; 6 pairs: 49 images; 4 pairs: 52 images; 2 pairs: 46 images;
5,170,2.0301,256,0.000153,10 pairs: 66 images; 8 pairs: 38 images; 6 pairs: 46 images; 4 pairs: 60 images; 2 pairs: 46 images;
5,180,2.0527,256,0.000153,10 pairs: 65 images; 8 pairs: 47 images; 6 pairs: 52 images; 4 pairs: 55 images; 2 pairs: 37 images;
5,190,2.0429,256,0.000153,10 pairs: 72 images; 8 pairs: 40 images; 6 pairs: 57 images; 4 pairs: 46 images; 2 pairs: 41 images;
6,10,2.0324,256,0.000171,10 pairs: 63 images; 8 pairs: 43 images; 6 pairs: 61 images; 4 pairs: 51 images; 2 pairs: 38 images;
6,20,2.0286,256,0.000171,10 pairs: 64 images; 8 pairs: 41 images; 6 pairs: 58 images; 4 pairs: 51 images; 2 pairs: 42 images;
6,30,2.0278,256,0.000171,10 pairs: 60 images; 8 pairs: 42 images; 6 pairs: 47 images; 4 pairs: 60 images; 2 pairs: 47 images;
6,40,2.0341,256,0.000171,10 pairs: 65 images; 8 pairs: 26 images; 6 pairs: 60 images; 4 pairs: 60 images; 2 pairs: 45 images;
6,50,2.0056,256,0.000171,10 pairs: 53 images; 8 pairs: 38 images; 6 pairs: 59 images; 4 pairs: 52 images; 2 pairs: 54 images;
6,60,2.0206,256,0.000171,10 pairs: 54 images; 8 pairs: 47 images; 6 pairs: 48 images; 4 pairs: 57 images; 2 pairs: 50 images;
6,70,2.0280,256,0.000171,10 pairs: 68 images; 8 pairs: 36 images; 6 pairs: 52 images; 4 pairs: 56 images; 2 pairs: 44 images;
6,80,2.0119,256,0.000171,10 pairs: 69 images; 8 pairs: 38 images; 6 pairs: 53 images; 4 pairs: 56 images; 2 pairs: 40 images;
6,90,2.0121,256,0.000171,10 pairs: 65 images; 8 pairs: 30 images; 6 pairs: 48 images; 4 pairs: 60 images; 2 pairs: 53 images;
6,100,2.0135,256,0.000171,10 pairs: 60 images; 8 pairs: 31 images; 6 pairs: 45 images; 4 pairs: 66 images; 2 pairs: 54 images;
6,110,2.0238,256,0.000171,10 pairs: 62 images; 8 pairs: 36 images; 6 pairs: 60 images; 4 pairs: 50 images; 2 pairs: 48 images;
6,120,2.0267,256,0.000171,10 pairs: 53 images; 8 pairs: 48 images; 6 pairs: 54 images; 4 pairs: 59 images; 2 pairs: 42 images;
6,130,2.0320,256,0.000171,10 pairs: 52 images; 8 pairs: 45 images; 6 pairs: 50 images; 4 pairs: 56 images; 2 pairs: 53 images;
6,140,1.9978,256,0.000171,10 pairs: 43 images; 8 pairs: 47 images; 6 pairs: 65 images; 4 pairs: 60 images; 2 pairs: 41 images;
6,150,2.0158,256,0.000171,10 pairs: 56 images; 8 pairs: 41 images; 6 pairs: 59 images; 4 pairs: 54 images; 2 pairs: 46 images;
6,160,2.0122,256,0.000171,10 pairs: 54 images; 8 pairs: 43 images; 6 pairs: 57 images; 4 pairs: 49 images; 2 pairs: 52 images;
6,170,1.9682,256,0.000171,10 pairs: 59 images; 8 pairs: 35 images; 6 pairs: 61 images; 4 pairs: 64 images; 2 pairs: 37 images;
6,180,2.0246,256,0.000171,10 pairs: 64 images; 8 pairs: 33 images; 6 pairs: 49 images; 4 pairs: 65 images; 2 pairs: 45 images;
6,190,1.9843,256,0.000171,10 pairs: 59 images; 8 pairs: 33 images; 6 pairs: 41 images; 4 pairs: 68 images; 2 pairs: 55 images;
7,10,2.0030,256,0.000193,10 pairs: 58 images; 8 pairs: 32 images; 6 pairs: 61 images; 4 pairs: 57 images; 2 pairs: 48 images;
7,20,2.0384,256,0.000193,10 pairs: 69 images; 8 pairs: 34 images; 6 pairs: 62 images; 4 pairs: 53 images; 2 pairs: 38 images;
7,30,1.9969,256,0.000193,10 pairs: 49 images; 8 pairs: 42 images; 6 pairs: 52 images; 4 pairs: 67 images; 2 pairs: 46 images;
7,40,2.0039,256,0.000193,10 pairs: 41 images; 8 pairs: 48 images; 6 pairs: 68 images; 4 pairs: 45 images; 2 pairs: 54 images;
7,50,1.9656,256,0.000193,10 pairs: 51 images; 8 pairs: 41 images; 6 pairs: 46 images; 4 pairs: 65 images; 2 pairs: 53 images;
7,60,2.0158,256,0.000193,10 pairs: 49 images; 8 pairs: 40 images; 6 pairs: 54 images; 4 pairs: 59 images; 2 pairs: 53 images;
7,70,1.9666,256,0.000193,10 pairs: 49 images; 8 pairs: 34 images; 6 pairs: 61 images; 4 pairs: 54 images; 2 pairs: 57 images;
7,80,2.0463,256,0.000193,10 pairs: 53 images; 8 pairs: 40 images; 6 pairs: 53 images; 4 pairs: 57 images; 2 pairs: 53 images;
7,90,2.0451,256,0.000193,10 pairs: 50 images; 8 pairs: 36 images; 6 pairs: 54 images; 4 pairs: 63 images; 2 pairs: 53 images;
7,100,2.0140,256,0.000193,10 pairs: 51 images; 8 pairs: 31 images; 6 pairs: 53 images; 4 pairs: 61 images; 2 pairs: 60 images;
7,110,1.9796,256,0.000193,10 pairs: 51 images; 8 pairs: 36 images; 6 pairs: 60 images; 4 pairs: 57 images; 2 pairs: 52 images;
7,120,2.0408,256,0.000193,10 pairs: 50 images; 8 pairs: 43 images; 6 pairs: 50 images; 4 pairs: 68 images; 2 pairs: 44 images;
7,130,2.0830,256,0.000193,10 pairs: 49 images; 8 pairs: 47 images; 6 pairs: 56 images; 4 pairs: 54 images; 2 pairs: 50 images;
7,140,1.9982,256,0.000193,10 pairs: 57 images; 8 pairs: 32 images; 6 pairs: 58 images; 4 pairs: 62 images; 2 pairs: 47 images;
7,150,1.9861,256,0.000193,10 pairs: 51 images; 8 pairs: 39 images; 6 pairs: 65 images; 4 pairs: 58 images; 2 pairs: 43 images;
7,160,1.9707,256,0.000193,10 pairs: 51 images; 8 pairs: 31 images; 6 pairs: 51 images; 4 pairs: 69 images; 2 pairs: 54 images;
7,170,1.9532,256,0.000193,10 pairs: 50 images; 8 pairs: 26 images; 6 pairs: 60 images; 4 pairs: 66 images; 2 pairs: 54 images;
7,180,2.0393,256,0.000193,10 pairs: 51 images; 8 pairs: 35 images; 6 pairs: 55 images; 4 pairs: 60 images; 2 pairs: 55 images;
7,190,2.0194,256,0.000193,10 pairs: 50 images; 8 pairs: 36 images; 6 pairs: 53 images; 4 pairs: 55 images; 2 pairs: 62 images;
8,10,2.0125,256,0.000219,10 pairs: 50 images; 8 pairs: 53 images; 6 pairs: 49 images; 4 pairs: 59 images; 2 pairs: 45 images;
8,20,1.9991,256,0.000219,10 pairs: 37 images; 8 pairs: 42 images; 6 pairs: 58 images; 4 pairs: 66 images; 2 pairs: 53 images;
8,30,2.0323,256,0.000219,10 pairs: 58 images; 8 pairs: 37 images; 6 pairs: 51 images; 4 pairs: 60 images; 2 pairs: 50 images;
8,40,1.9589,256,0.000219,10 pairs: 47 images; 8 pairs: 30 images; 6 pairs: 53 images; 4 pairs: 69 images; 2 pairs: 57 images;
8,50,2.0113,256,0.000219,10 pairs: 49 images; 8 pairs: 36 images; 6 pairs: 45 images; 4 pairs: 64 images; 2 pairs: 62 images;
8,60,2.0418,256,0.000219,10 pairs: 51 images; 8 pairs: 37 images; 6 pairs: 47 images; 4 pairs: 67 images; 2 pairs: 54 images;
8,70,2.0010,256,0.000219,10 pairs: 38 images; 8 pairs: 55 images; 6 pairs: 56 images; 4 pairs: 61 images; 2 pairs: 46 images;
8,80,2.0001,256,0.000219,10 pairs: 38 images; 8 pairs: 40 images; 6 pairs: 72 images; 4 pairs: 56 images; 2 pairs: 50 images;
8,90,2.0199,256,0.000219,10 pairs: 45 images; 8 pairs: 36 images; 6 pairs: 57 images; 4 pairs: 60 images; 2 pairs: 58 images;
8,100,2.0035,256,0.000219,10 pairs: 42 images; 8 pairs: 49 images; 6 pairs: 53 images; 4 pairs: 66 images; 2 pairs: 46 images;
8,110,1.9618,256,0.000219,10 pairs: 38 images; 8 pairs: 49 images; 6 pairs: 53 images; 4 pairs: 64 images; 2 pairs: 52 images;
8,120,1.9783,256,0.000219,10 pairs: 43 images; 8 pairs: 38 images; 6 pairs: 70 images; 4 pairs: 53 images; 2 pairs: 52 images;
8,130,1.9955,256,0.000219,10 pairs: 49 images; 8 pairs: 35 images; 6 pairs: 53 images; 4 pairs: 62 images; 2 pairs: 57 images;
8,140,1.9760,256,0.000219,10 pairs: 51 images; 8 pairs: 38 images; 6 pairs: 45 images; 4 pairs: 68 images; 2 pairs: 54 images;
8,150,1.9846,256,0.000219,10 pairs: 40 images; 8 pairs: 42 images; 6 pairs: 47 images; 4 pairs: 68 images; 2 pairs: 59 images;
8,160,1.9900,256,0.000219,10 pairs: 51 images; 8 pairs: 36 images; 6 pairs: 52 images; 4 pairs: 66 images; 2 pairs: 51 images;
8,170,1.9676,256,0.000219,10 pairs: 44 images; 8 pairs: 29 images; 6 pairs: 55 images; 4 pairs: 62 images; 2 pairs: 66 images;
8,180,1.9928,256,0.000219,10 pairs: 41 images; 8 pairs: 35 images; 6 pairs: 62 images; 4 pairs: 55 images; 2 pairs: 63 images;
8,190,1.9772,256,0.000219,10 pairs: 38 images; 8 pairs: 29 images; 6 pairs: 61 images; 4 pairs: 71 images; 2 pairs: 57 images;
9,10,1.9577,256,0.000249,10 pairs: 41 images; 8 pairs: 37 images; 6 pairs: 48 images; 4 pairs: 61 images; 2 pairs: 69 images;
9,20,1.9802,256,0.000249,10 pairs: 41 images; 8 pairs: 41 images; 6 pairs: 50 images; 4 pairs: 62 images; 2 pairs: 62 images;
9,30,1.9844,256,0.000249,10 pairs: 48 images; 8 pairs: 36 images; 6 pairs: 58 images; 4 pairs: 56 images; 2 pairs: 58 images;
9,40,1.9937,256,0.000249,10 pairs: 40 images; 8 pairs: 38 images; 6 pairs: 47 images; 4 pairs: 59 images; 2 pairs: 72 images;
9,50,1.9790,256,0.000249,10 pairs: 32 images; 8 pairs: 37 images; 6 pairs: 51 images; 4 pairs: 74 images; 2 pairs: 62 images;
9,60,1.9562,256,0.000249,10 pairs: 44 images; 8 pairs: 34 images; 6 pairs: 54 images; 4 pairs: 68 images; 2 pairs: 56 images;
9,70,1.9273,256,0.000249,10 pairs: 30 images; 8 pairs: 38 images; 6 pairs: 68 images; 4 pairs: 56 images; 2 pairs: 64 images;
9,80,1.9866,256,0.000249,10 pairs: 35 images; 8 pairs: 30 images; 6 pairs: 53 images; 4 pairs: 75 images; 2 pairs: 63 images;
9,90,1.9789,256,0.000249,10 pairs: 48 images; 8 pairs: 36 images; 6 pairs: 53 images; 4 pairs: 64 images; 2 pairs: 55 images;
9,100,1.9737,256,0.000249,10 pairs: 39 images; 8 pairs: 32 images; 6 pairs: 58 images; 4 pairs: 69 images; 2 pairs: 58 images;
9,110,2.0028,256,0.000249,10 pairs: 32 images; 8 pairs: 30 images; 6 pairs: 74 images; 4 pairs: 51 images; 2 pairs: 69 images;
9,120,1.9900,256,0.000249,10 pairs: 46 images; 8 pairs: 38 images; 6 pairs: 56 images; 4 pairs: 57 images; 2 pairs: 59 images;
9,130,2.0094,256,0.000249,10 pairs: 49 images; 8 pairs: 37 images; 6 pairs: 50 images; 4 pairs: 64 images; 2 pairs: 56 images;
9,140,2.0109,256,0.000249,10 pairs: 45 images; 8 pairs: 43 images; 6 pairs: 40 images; 4 pairs: 70 images; 2 pairs: 57 images;
9,150,2.0035,256,0.000249,10 pairs: 43 images; 8 pairs: 45 images; 6 pairs: 45 images; 4 pairs: 58 images; 2 pairs: 65 images;
9,160,1.9927,256,0.000249,10 pairs: 35 images; 8 pairs: 44 images; 6 pairs: 59 images; 4 pairs: 52 images; 2 pairs: 66 images;
9,170,2.0165,256,0.000249,10 pairs: 34 images; 8 pairs: 46 images; 6 pairs: 49 images; 4 pairs: 60 images; 2 pairs: 67 images;
9,180,1.9545,256,0.000249,10 pairs: 30 images; 8 pairs: 35 images; 6 pairs: 65 images; 4 pairs: 60 images; 2 pairs: 66 images;
9,190,1.9661,256,0.000249,10 pairs: 44 images; 8 pairs: 24 images; 6 pairs: 61 images; 4 pairs: 53 images; 2 pairs: 74 images;
10,10,1.9543,256,0.000282,10 pairs: 40 images; 8 pairs: 29 images; 6 pairs: 56 images; 4 pairs: 63 images; 2 pairs: 68 images;
10,20,1.9621,256,0.000282,10 pairs: 37 images; 8 pairs: 37 images; 6 pairs: 54 images; 4 pairs: 71 images; 2 pairs: 57 images;
10,30,1.9453,256,0.000282,10 pairs: 27 images; 8 pairs: 40 images; 6 pairs: 54 images; 4 pairs: 63 images; 2 pairs: 71 images;
10,40,1.9219,256,0.000282,10 pairs: 38 images; 8 pairs: 37 images; 6 pairs: 61 images; 4 pairs: 55 images; 2 pairs: 65 images;
10,50,1.9615,256,0.000282,10 pairs: 36 images; 8 pairs: 30 images; 6 pairs: 49 images; 4 pairs: 57 images; 2 pairs: 84 images;
10,60,2.0026,256,0.000282,10 pairs: 34 images; 8 pairs: 43 images; 6 pairs: 60 images; 4 pairs: 63 images; 2 pairs: 56 images;
10,70,1.9707,256,0.000282,10 pairs: 37 images; 8 pairs: 25 images; 6 pairs: 64 images; 4 pairs: 76 images; 2 pairs: 54 images;
10,80,1.9337,256,0.000282,10 pairs: 38 images; 8 pairs: 36 images; 6 pairs: 52 images; 4 pairs: 65 images; 2 pairs: 65 images;
10,90,1.9366,256,0.000282,10 pairs: 40 images; 8 pairs: 35 images; 6 pairs: 48 images; 4 pairs: 64 images; 2 pairs: 69 images;
10,100,1.9942,256,0.000282,10 pairs: 47 images; 8 pairs: 39 images; 6 pairs: 52 images; 4 pairs: 58 images; 2 pairs: 60 images;
10,110,1.9633,256,0.000282,10 pairs: 32 images; 8 pairs: 38 images; 6 pairs: 61 images; 4 pairs: 62 images; 2 pairs: 62 images;
10,120,1.9894,256,0.000282,10 pairs: 30 images; 8 pairs: 38 images; 6 pairs: 68 images; 4 pairs: 65 images; 2 pairs: 55 images;
10,130,1.9544,256,0.000282,10 pairs: 32 images; 8 pairs: 36 images; 6 pairs: 67 images; 4 pairs: 59 images; 2 pairs: 62 images;
10,140,1.9186,256,0.000282,10 pairs: 35 images; 8 pairs: 32 images; 6 pairs: 60 images; 4 pairs: 58 images; 2 pairs: 71 images;
10,150,1.9635,256,0.000282,10 pairs: 41 images; 8 pairs: 41 images; 6 pairs: 45 images; 4 pairs: 62 images; 2 pairs: 67 images;
