Epoch,Batch,Loss,Valid Samples,Learning Rate,Key-Value Pair Counts
1,10,2.3044,256,0.000100,10 pairs: 256 images;
1,20,2.3073,256,0.000100,10 pairs: 256 images;
1,30,2.2999,256,0.000100,10 pairs: 255 images;
1,40,2.3050,256,0.000100,10 pairs: 256 images;
1,50,2.3038,256,0.000100,10 pairs: 256 images;
1,60,2.3018,256,0.000100,10 pairs: 256 images;
1,70,2.3028,256,0.000100,10 pairs: 256 images;
1,80,2.3051,256,0.000100,10 pairs: 256 images;
1,90,2.2963,256,0.000100,10 pairs: 256 images;
1,100,2.3007,256,0.000100,10 pairs: 256 images;
1,110,2.3002,256,0.000100,10 pairs: 256 images;
1,120,2.3040,256,0.000100,10 pairs: 256 images;
1,130,2.3046,256,0.000100,10 pairs: 256 images;
1,140,2.3043,256,0.000100,10 pairs: 256 images;
1,150,2.3040,256,0.000100,10 pairs: 256 images;
1,160,2.3080,256,0.000100,10 pairs: 256 images;
1,170,2.3040,256,0.000100,10 pairs: 256 images;
1,180,2.3119,256,0.000100,10 pairs: 256 images;
1,190,2.2996,256,0.000100,10 pairs: 256 images;
