Epoch,Batch,Loss,Valid Samples,Learning Rate,Key-Value Pair Counts
3,140,2.1075,256,0.000101,10 pairs: 117 images; 8 pairs: 38 images; 6 pairs: 42 images; 4 pairs: 49 images; 2 pairs: 10 images;
3,150,2.1234,256,0.000101,10 pairs: 112 images; 8 pairs: 31 images; 6 pairs: 44 images; 4 pairs: 52 images; 2 pairs: 17 images;
3,160,2.0920,256,0.000101,10 pairs: 123 images; 8 pairs: 31 images; 6 pairs: 41 images; 4 pairs: 40 images; 2 pairs: 21 images;
3,170,2.0809,256,0.000101,10 pairs: 102 images; 8 pairs: 37 images; 6 pairs: 39 images; 4 pairs: 59 images; 2 pairs: 19 images;
3,180,2.1310,256,0.000101,10 pairs: 119 images; 8 pairs: 39 images; 6 pairs: 41 images; 4 pairs: 41 images; 2 pairs: 16 images;
3,190,2.1032,256,0.000101,10 pairs: 107 images; 8 pairs: 42 images; 6 pairs: 46 images; 4 pairs: 39 images; 2 pairs: 22 images;
4,10,2.0868,256,0.000102,10 pairs: 96 images; 8 pairs: 34 images; 6 pairs: 56 images; 4 pairs: 43 images; 2 pairs: 27 images;
4,20,2.0708,256,0.000102,10 pairs: 116 images; 8 pairs: 32 images; 6 pairs: 41 images; 4 pairs: 45 images; 2 pairs: 22 images;
4,30,2.0936,256,0.000102,10 pairs: 100 images; 8 pairs: 35 images; 6 pairs: 52 images; 4 pairs: 50 images; 2 pairs: 19 images;
4,40,2.1009,256,0.000102,10 pairs: 104 images; 8 pairs: 35 images; 6 pairs: 51 images; 4 pairs: 49 images; 2 pairs: 17 images;
4,50,2.0954,256,0.000102,10 pairs: 113 images; 8 pairs: 27 images; 6 pairs: 43 images; 4 pairs: 53 images; 2 pairs: 20 images;
4,60,2.0614,256,0.000102,10 pairs: 97 images; 8 pairs: 32 images; 6 pairs: 53 images; 4 pairs: 52 images; 2 pairs: 22 images;
4,70,2.0979,256,0.000102,10 pairs: 99 images; 8 pairs: 40 images; 6 pairs: 44 images; 4 pairs: 46 images; 2 pairs: 26 images;
4,80,2.0863,256,0.000102,10 pairs: 79 images; 8 pairs: 42 images; 6 pairs: 57 images; 4 pairs: 58 images; 2 pairs: 20 images;
4,90,2.0831,256,0.000102,10 pairs: 104 images; 8 pairs: 38 images; 6 pairs: 47 images; 4 pairs: 44 images; 2 pairs: 21 images;
4,100,2.0696,256,0.000102,10 pairs: 95 images; 8 pairs: 44 images; 6 pairs: 49 images; 4 pairs: 49 images; 2 pairs: 19 images;
4,110,2.0731,256,0.000102,10 pairs: 112 images; 8 pairs: 28 images; 6 pairs: 48 images; 4 pairs: 43 images; 2 pairs: 25 images;
4,120,2.0772,256,0.000102,10 pairs: 101 images; 8 pairs: 31 images; 6 pairs: 60 images; 4 pairs: 42 images; 2 pairs: 22 images;
4,130,2.0718,256,0.000102,10 pairs: 90 images; 8 pairs: 41 images; 6 pairs: 49 images; 4 pairs: 56 images; 2 pairs: 20 images;
4,140,2.1034,256,0.000102,10 pairs: 102 images; 8 pairs: 31 images; 6 pairs: 49 images; 4 pairs: 51 images; 2 pairs: 23 images;
4,150,2.0969,256,0.000102,10 pairs: 91 images; 8 pairs: 32 images; 6 pairs: 48 images; 4 pairs: 57 images; 2 pairs: 28 images;
4,160,2.0601,256,0.000102,10 pairs: 117 images; 8 pairs: 28 images; 6 pairs: 45 images; 4 pairs: 40 images; 2 pairs: 26 images;
4,170,2.1174,256,0.000102,10 pairs: 110 images; 8 pairs: 30 images; 6 pairs: 42 images; 4 pairs: 47 images; 2 pairs: 27 images;
4,180,2.0652,256,0.000102,10 pairs: 97 images; 8 pairs: 32 images; 6 pairs: 49 images; 4 pairs: 47 images; 2 pairs: 31 images;
4,190,2.0538,256,0.000102,10 pairs: 85 images; 8 pairs: 31 images; 6 pairs: 47 images; 4 pairs: 61 images; 2 pairs: 32 images;
5,10,2.0231,256,0.000104,10 pairs: 80 images; 8 pairs: 44 images; 6 pairs: 48 images; 4 pairs: 54 images; 2 pairs: 30 images;
5,20,2.0959,256,0.000104,10 pairs: 78 images; 8 pairs: 46 images; 6 pairs: 55 images; 4 pairs: 42 images; 2 pairs: 35 images;
5,30,2.0940,256,0.000104,10 pairs: 90 images; 8 pairs: 35 images; 6 pairs: 50 images; 4 pairs: 57 images; 2 pairs: 24 images;
5,40,2.0555,256,0.000104,10 pairs: 94 images; 8 pairs: 32 images; 6 pairs: 48 images; 4 pairs: 47 images; 2 pairs: 35 images;
5,50,2.0615,256,0.000104,10 pairs: 90 images; 8 pairs: 32 images; 6 pairs: 54 images; 4 pairs: 51 images; 2 pairs: 29 images;
5,60,2.0542,256,0.000104,10 pairs: 88 images; 8 pairs: 35 images; 6 pairs: 58 images; 4 pairs: 49 images; 2 pairs: 26 images;
5,70,2.0585,256,0.000104,10 pairs: 83 images; 8 pairs: 34 images; 6 pairs: 50 images; 4 pairs: 60 images; 2 pairs: 29 images;
5,80,2.0341,256,0.000104,10 pairs: 80 images; 8 pairs: 42 images; 6 pairs: 49 images; 4 pairs: 50 images; 2 pairs: 35 images;
5,90,2.0582,256,0.000104,10 pairs: 89 images; 8 pairs: 36 images; 6 pairs: 51 images; 4 pairs: 47 images; 2 pairs: 33 images;
5,100,2.0748,256,0.000104,10 pairs: 91 images; 8 pairs: 39 images; 6 pairs: 49 images; 4 pairs: 45 images; 2 pairs: 32 images;
5,110,2.0623,256,0.000104,10 pairs: 81 images; 8 pairs: 38 images; 6 pairs: 46 images; 4 pairs: 63 images; 2 pairs: 28 images;
5,120,2.0781,256,0.000104,10 pairs: 82 images; 8 pairs: 34 images; 6 pairs: 48 images; 4 pairs: 57 images; 2 pairs: 35 images;
5,130,2.0133,256,0.000104,10 pairs: 82 images; 8 pairs: 36 images; 6 pairs: 47 images; 4 pairs: 53 images; 2 pairs: 38 images;
5,140,2.0485,256,0.000104,10 pairs: 72 images; 8 pairs: 43 images; 6 pairs: 49 images; 4 pairs: 63 images; 2 pairs: 29 images;
5,150,2.0631,256,0.000104,10 pairs: 85 images; 8 pairs: 27 images; 6 pairs: 52 images; 4 pairs: 58 images; 2 pairs: 34 images;
5,160,2.0647,256,0.000104,10 pairs: 84 images; 8 pairs: 34 images; 6 pairs: 55 images; 4 pairs: 46 images; 2 pairs: 37 images;
5,170,2.0441,256,0.000104,10 pairs: 77 images; 8 pairs: 35 images; 6 pairs: 55 images; 4 pairs: 53 images; 2 pairs: 36 images;
5,180,2.0707,256,0.000104,10 pairs: 78 images; 8 pairs: 38 images; 6 pairs: 47 images; 4 pairs: 61 images; 2 pairs: 32 images;
5,190,2.0666,256,0.000104,10 pairs: 86 images; 8 pairs: 36 images; 6 pairs: 56 images; 4 pairs: 45 images; 2 pairs: 33 images;
6,10,2.0491,256,0.000107,10 pairs: 76 images; 8 pairs: 42 images; 6 pairs: 55 images; 4 pairs: 50 images; 2 pairs: 33 images;
6,20,2.0258,256,0.000107,10 pairs: 79 images; 8 pairs: 37 images; 6 pairs: 53 images; 4 pairs: 52 images; 2 pairs: 35 images;
6,30,2.0396,256,0.000107,10 pairs: 76 images; 8 pairs: 44 images; 6 pairs: 48 images; 4 pairs: 48 images; 2 pairs: 40 images;
6,40,2.0593,256,0.000107,10 pairs: 76 images; 8 pairs: 34 images; 6 pairs: 51 images; 4 pairs: 56 images; 2 pairs: 39 images;
6,50,2.0203,256,0.000107,10 pairs: 76 images; 8 pairs: 33 images; 6 pairs: 53 images; 4 pairs: 46 images; 2 pairs: 48 images;
6,60,2.0414,256,0.000107,10 pairs: 65 images; 8 pairs: 49 images; 6 pairs: 47 images; 4 pairs: 55 images; 2 pairs: 40 images;
6,70,2.0461,256,0.000107,10 pairs: 75 images; 8 pairs: 40 images; 6 pairs: 47 images; 4 pairs: 54 images; 2 pairs: 40 images;
6,80,2.0331,256,0.000107,10 pairs: 79 images; 8 pairs: 34 images; 6 pairs: 56 images; 4 pairs: 55 images; 2 pairs: 32 images;
6,90,2.0221,256,0.000107,10 pairs: 69 images; 8 pairs: 29 images; 6 pairs: 56 images; 4 pairs: 54 images; 2 pairs: 48 images;
6,100,2.0402,256,0.000107,10 pairs: 66 images; 8 pairs: 39 images; 6 pairs: 53 images; 4 pairs: 59 images; 2 pairs: 39 images;
6,110,2.0286,256,0.000107,10 pairs: 78 images; 8 pairs: 26 images; 6 pairs: 55 images; 4 pairs: 51 images; 2 pairs: 46 images;
6,120,2.0513,256,0.000107,10 pairs: 70 images; 8 pairs: 46 images; 6 pairs: 54 images; 4 pairs: 49 images; 2 pairs: 37 images;
6,130,2.0417,256,0.000107,10 pairs: 55 images; 8 pairs: 49 images; 6 pairs: 48 images; 4 pairs: 58 images; 2 pairs: 46 images;
6,140,2.0078,256,0.000107,10 pairs: 58 images; 8 pairs: 42 images; 6 pairs: 63 images; 4 pairs: 57 images; 2 pairs: 36 images;
6,150,2.0216,256,0.000107,10 pairs: 76 images; 8 pairs: 30 images; 6 pairs: 50 images; 4 pairs: 55 images; 2 pairs: 45 images;
6,160,2.0329,256,0.000107,10 pairs: 60 images; 8 pairs: 51 images; 6 pairs: 61 images; 4 pairs: 38 images; 2 pairs: 45 images;
6,170,1.9856,256,0.000107,10 pairs: 67 images; 8 pairs: 34 images; 6 pairs: 64 images; 4 pairs: 59 images; 2 pairs: 32 images;
6,180,2.0413,256,0.000107,10 pairs: 71 images; 8 pairs: 38 images; 6 pairs: 48 images; 4 pairs: 62 images; 2 pairs: 37 images;
6,190,1.9929,256,0.000107,10 pairs: 69 images; 8 pairs: 24 images; 6 pairs: 48 images; 4 pairs: 62 images; 2 pairs: 53 images;
7,10,2.0149,256,0.000110,10 pairs: 67 images; 8 pairs: 39 images; 6 pairs: 53 images; 4 pairs: 56 images; 2 pairs: 41 images;
7,20,2.0424,256,0.000110,10 pairs: 77 images; 8 pairs: 36 images; 6 pairs: 58 images; 4 pairs: 53 images; 2 pairs: 32 images;
7,30,2.0162,256,0.000110,10 pairs: 65 images; 8 pairs: 31 images; 6 pairs: 59 images; 4 pairs: 56 images; 2 pairs: 45 images;
7,40,2.0290,256,0.000110,10 pairs: 58 images; 8 pairs: 53 images; 6 pairs: 56 images; 4 pairs: 44 images; 2 pairs: 45 images;
7,50,1.9875,256,0.000110,10 pairs: 55 images; 8 pairs: 47 images; 6 pairs: 54 images; 4 pairs: 56 images; 2 pairs: 44 images;
7,60,2.0120,256,0.000110,10 pairs: 63 images; 8 pairs: 31 images; 6 pairs: 52 images; 4 pairs: 65 images; 2 pairs: 44 images;
7,70,1.9822,256,0.000110,10 pairs: 67 images; 8 pairs: 29 images; 6 pairs: 47 images; 4 pairs: 59 images; 2 pairs: 53 images;
7,80,2.0550,256,0.000110,10 pairs: 68 images; 8 pairs: 36 images; 6 pairs: 54 images; 4 pairs: 53 images; 2 pairs: 45 images;
7,90,2.0687,256,0.000110,10 pairs: 63 images; 8 pairs: 38 images; 6 pairs: 56 images; 4 pairs: 60 images; 2 pairs: 39 images;
7,100,2.0394,256,0.000110,10 pairs: 61 images; 8 pairs: 26 images; 6 pairs: 60 images; 4 pairs: 61 images; 2 pairs: 48 images;
7,110,1.9986,256,0.000110,10 pairs: 59 images; 8 pairs: 39 images; 6 pairs: 47 images; 4 pairs: 63 images; 2 pairs: 48 images;
7,120,2.0376,256,0.000110,10 pairs: 56 images; 8 pairs: 39 images; 6 pairs: 59 images; 4 pairs: 59 images; 2 pairs: 42 images;
7,130,2.0710,256,0.000110,10 pairs: 60 images; 8 pairs: 47 images; 6 pairs: 54 images; 4 pairs: 51 images; 2 pairs: 44 images;
7,140,2.0160,256,0.000110,10 pairs: 67 images; 8 pairs: 30 images; 6 pairs: 56 images; 4 pairs: 56 images; 2 pairs: 47 images;
7,150,2.0149,256,0.000110,10 pairs: 63 images; 8 pairs: 34 images; 6 pairs: 62 images; 4 pairs: 55 images; 2 pairs: 42 images;
7,160,1.9808,256,0.000110,10 pairs: 66 images; 8 pairs: 28 images; 6 pairs: 50 images; 4 pairs: 68 images; 2 pairs: 44 images;
7,170,1.9777,256,0.000110,10 pairs: 59 images; 8 pairs: 31 images; 6 pairs: 59 images; 4 pairs: 55 images; 2 pairs: 52 images;
7,180,2.0288,256,0.000110,10 pairs: 65 images; 8 pairs: 34 images; 6 pairs: 51 images; 4 pairs: 54 images; 2 pairs: 52 images;
7,190,2.0469,256,0.000110,10 pairs: 66 images; 8 pairs: 29 images; 6 pairs: 58 images; 4 pairs: 47 images; 2 pairs: 56 images;
8,10,2.0323,256,0.000113,10 pairs: 54 images; 8 pairs: 52 images; 6 pairs: 53 images; 4 pairs: 57 images; 2 pairs: 40 images;
8,20,2.0207,256,0.000113,10 pairs: 44 images; 8 pairs: 39 images; 6 pairs: 62 images; 4 pairs: 65 images; 2 pairs: 46 images;
8,30,2.0417,256,0.000113,10 pairs: 67 images; 8 pairs: 42 images; 6 pairs: 50 images; 4 pairs: 51 images; 2 pairs: 46 images;
8,40,1.9762,256,0.000113,10 pairs: 56 images; 8 pairs: 27 images; 6 pairs: 61 images; 4 pairs: 65 images; 2 pairs: 47 images;
8,50,2.0207,256,0.000113,10 pairs: 61 images; 8 pairs: 36 images; 6 pairs: 43 images; 4 pairs: 70 images; 2 pairs: 46 images;
8,60,2.0523,256,0.000113,10 pairs: 65 images; 8 pairs: 36 images; 6 pairs: 52 images; 4 pairs: 67 images; 2 pairs: 36 images;
8,70,2.0063,256,0.000113,10 pairs: 52 images; 8 pairs: 55 images; 6 pairs: 44 images; 4 pairs: 63 images; 2 pairs: 42 images;
8,80,2.0305,256,0.000113,10 pairs: 59 images; 8 pairs: 44 images; 6 pairs: 64 images; 4 pairs: 45 images; 2 pairs: 44 images;
8,90,2.0398,256,0.000113,10 pairs: 57 images; 8 pairs: 43 images; 6 pairs: 59 images; 4 pairs: 54 images; 2 pairs: 43 images;
8,100,2.0185,256,0.000113,10 pairs: 54 images; 8 pairs: 50 images; 6 pairs: 54 images; 4 pairs: 62 images; 2 pairs: 36 images;
8,110,1.9829,256,0.000113,10 pairs: 53 images; 8 pairs: 43 images; 6 pairs: 50 images; 4 pairs: 60 images; 2 pairs: 50 images;
8,120,1.9962,256,0.000113,10 pairs: 55 images; 8 pairs: 31 images; 6 pairs: 66 images; 4 pairs: 59 images; 2 pairs: 45 images;
8,130,2.0148,256,0.000113,10 pairs: 60 images; 8 pairs: 32 images; 6 pairs: 53 images; 4 pairs: 64 images; 2 pairs: 47 images;
8,140,1.9878,256,0.000113,10 pairs: 58 images; 8 pairs: 38 images; 6 pairs: 45 images; 4 pairs: 63 images; 2 pairs: 52 images;
8,150,2.0105,256,0.000113,10 pairs: 52 images; 8 pairs: 44 images; 6 pairs: 45 images; 4 pairs: 65 images; 2 pairs: 50 images;
8,160,1.9879,256,0.000113,10 pairs: 54 images; 8 pairs: 36 images; 6 pairs: 56 images; 4 pairs: 65 images; 2 pairs: 45 images;
8,170,1.9897,256,0.000113,10 pairs: 54 images; 8 pairs: 36 images; 6 pairs: 53 images; 4 pairs: 63 images; 2 pairs: 50 images;
8,180,2.0148,256,0.000113,10 pairs: 59 images; 8 pairs: 30 images; 6 pairs: 61 images; 4 pairs: 54 images; 2 pairs: 52 images;
8,190,1.9936,256,0.000113,10 pairs: 43 images; 8 pairs: 40 images; 6 pairs: 64 images; 4 pairs: 62 images; 2 pairs: 47 images;
9,10,1.9665,256,0.000117,10 pairs: 53 images; 8 pairs: 34 images; 6 pairs: 48 images; 4 pairs: 64 images; 2 pairs: 57 images;
9,20,1.9902,256,0.000117,10 pairs: 50 images; 8 pairs: 39 images; 6 pairs: 48 images; 4 pairs: 63 images; 2 pairs: 56 images;
9,30,2.0049,256,0.000117,10 pairs: 62 images; 8 pairs: 31 images; 6 pairs: 52 images; 4 pairs: 59 images; 2 pairs: 52 images;
9,40,2.0000,256,0.000117,10 pairs: 53 images; 8 pairs: 39 images; 6 pairs: 50 images; 4 pairs: 56 images; 2 pairs: 58 images;
9,50,1.9850,256,0.000117,10 pairs: 49 images; 8 pairs: 36 images; 6 pairs: 56 images; 4 pairs: 64 images; 2 pairs: 51 images;
9,60,1.9754,256,0.000117,10 pairs: 45 images; 8 pairs: 44 images; 6 pairs: 61 images; 4 pairs: 54 images; 2 pairs: 52 images;
9,70,1.9411,256,0.000117,10 pairs: 43 images; 8 pairs: 33 images; 6 pairs: 68 images; 4 pairs: 55 images; 2 pairs: 57 images;
9,80,1.9923,256,0.000117,10 pairs: 39 images; 8 pairs: 38 images; 6 pairs: 52 images; 4 pairs: 72 images; 2 pairs: 55 images;
9,90,2.0190,256,0.000117,10 pairs: 57 images; 8 pairs: 47 images; 6 pairs: 48 images; 4 pairs: 58 images; 2 pairs: 46 images;
9,100,1.9798,256,0.000117,10 pairs: 52 images; 8 pairs: 38 images; 6 pairs: 47 images; 4 pairs: 66 images; 2 pairs: 53 images;
9,110,2.0245,256,0.000117,10 pairs: 45 images; 8 pairs: 36 images; 6 pairs: 62 images; 4 pairs: 58 images; 2 pairs: 55 images;
9,120,1.9952,256,0.000117,10 pairs: 62 images; 8 pairs: 35 images; 6 pairs: 50 images; 4 pairs: 55 images; 2 pairs: 54 images;
9,130,2.0259,256,0.000117,10 pairs: 61 images; 8 pairs: 36 images; 6 pairs: 54 images; 4 pairs: 58 images; 2 pairs: 47 images;
9,140,2.0204,256,0.000117,10 pairs: 52 images; 8 pairs: 34 images; 6 pairs: 54 images; 4 pairs: 70 images; 2 pairs: 45 images;
9,150,2.0086,256,0.000117,10 pairs: 56 images; 8 pairs: 36 images; 6 pairs: 47 images; 4 pairs: 56 images; 2 pairs: 61 images;
9,160,1.9845,256,0.000117,10 pairs: 57 images; 8 pairs: 37 images; 6 pairs: 60 images; 4 pairs: 52 images; 2 pairs: 50 images;
9,170,2.0412,256,0.000117,10 pairs: 50 images; 8 pairs: 43 images; 6 pairs: 52 images; 4 pairs: 54 images; 2 pairs: 57 images;
9,180,1.9731,256,0.000117,10 pairs: 48 images; 8 pairs: 34 images; 6 pairs: 64 images; 4 pairs: 57 images; 2 pairs: 53 images;
9,190,1.9888,256,0.000117,10 pairs: 47 images; 8 pairs: 21 images; 6 pairs: 69 images; 4 pairs: 51 images; 2 pairs: 68 images;
10,10,1.9544,256,0.000122,10 pairs: 49 images; 8 pairs: 38 images; 6 pairs: 54 images; 4 pairs: 53 images; 2 pairs: 62 images;
10,20,1.9684,256,0.000122,10 pairs: 48 images; 8 pairs: 38 images; 6 pairs: 54 images; 4 pairs: 59 images; 2 pairs: 57 images;
10,30,1.9512,256,0.000122,10 pairs: 40 images; 8 pairs: 41 images; 6 pairs: 51 images; 4 pairs: 68 images; 2 pairs: 55 images;
10,40,1.9644,256,0.000122,10 pairs: 53 images; 8 pairs: 31 images; 6 pairs: 65 images; 4 pairs: 51 images; 2 pairs: 56 images;
10,50,1.9821,256,0.000122,10 pairs: 39 images; 8 pairs: 31 images; 6 pairs: 61 images; 4 pairs: 54 images; 2 pairs: 71 images;
10,60,2.0214,256,0.000122,10 pairs: 43 images; 8 pairs: 39 images; 6 pairs: 62 images; 4 pairs: 59 images; 2 pairs: 53 images;
10,70,1.9978,256,0.000122,10 pairs: 46 images; 8 pairs: 29 images; 6 pairs: 61 images; 4 pairs: 69 images; 2 pairs: 51 images;
10,80,1.9586,256,0.000122,10 pairs: 50 images; 8 pairs: 34 images; 6 pairs: 57 images; 4 pairs: 57 images; 2 pairs: 58 images;
10,90,1.9798,256,0.000122,10 pairs: 47 images; 8 pairs: 38 images; 6 pairs: 49 images; 4 pairs: 70 images; 2 pairs: 52 images;
10,100,2.0142,256,0.000122,10 pairs: 61 images; 8 pairs: 30 images; 6 pairs: 51 images; 4 pairs: 61 images; 2 pairs: 53 images;
10,110,1.9770,256,0.000122,10 pairs: 44 images; 8 pairs: 41 images; 6 pairs: 55 images; 4 pairs: 60 images; 2 pairs: 55 images;
10,120,1.9995,256,0.000122,10 pairs: 44 images; 8 pairs: 31 images; 6 pairs: 62 images; 4 pairs: 69 images; 2 pairs: 50 images;
10,130,1.9743,256,0.000122,10 pairs: 48 images; 8 pairs: 40 images; 6 pairs: 48 images; 4 pairs: 63 images; 2 pairs: 57 images;
10,140,1.9436,256,0.000122,10 pairs: 42 images; 8 pairs: 39 images; 6 pairs: 69 images; 4 pairs: 48 images; 2 pairs: 58 images;
10,150,1.9996,256,0.000122,10 pairs: 53 images; 8 pairs: 35 images; 6 pairs: 47 images; 4 pairs: 59 images; 2 pairs: 62 images;
10,160,1.9761,256,0.000122,10 pairs: 52 images; 8 pairs: 37 images; 6 pairs: 47 images; 4 pairs: 65 images; 2 pairs: 55 images;
