Epoch,Batch,Loss,Valid Samples,Learning Rate,Key-Value Pair Counts
3,140,2.1037,256,0.000107,10 pairs: 115 images; 8 pairs: 38 images; 6 pairs: 39 images; 4 pairs: 52 images; 2 pairs: 12 images;
3,150,2.1196,256,0.000107,10 pairs: 109 images; 8 pairs: 32 images; 6 pairs: 45 images; 4 pairs: 53 images; 2 pairs: 17 images;
3,160,2.0878,256,0.000107,10 pairs: 123 images; 8 pairs: 30 images; 6 pairs: 43 images; 4 pairs: 39 images; 2 pairs: 21 images;
3,170,2.0796,256,0.000107,10 pairs: 103 images; 8 pairs: 35 images; 6 pairs: 41 images; 4 pairs: 57 images; 2 pairs: 20 images;
3,180,2.1291,256,0.000107,10 pairs: 117 images; 8 pairs: 41 images; 6 pairs: 41 images; 4 pairs: 40 images; 2 pairs: 17 images;
3,190,2.1053,256,0.000107,10 pairs: 106 images; 8 pairs: 41 images; 6 pairs: 48 images; 4 pairs: 40 images; 2 pairs: 21 images;
4,10,2.0897,256,0.000115,10 pairs: 93 images; 8 pairs: 36 images; 6 pairs: 56 images; 4 pairs: 43 images; 2 pairs: 28 images;
4,20,2.0665,256,0.000115,10 pairs: 113 images; 8 pairs: 32 images; 6 pairs: 42 images; 4 pairs: 47 images; 2 pairs: 22 images;
4,30,2.0903,256,0.000115,10 pairs: 97 images; 8 pairs: 34 images; 6 pairs: 54 images; 4 pairs: 52 images; 2 pairs: 19 images;
4,40,2.1008,256,0.000115,10 pairs: 102 images; 8 pairs: 37 images; 6 pairs: 54 images; 4 pairs: 47 images; 2 pairs: 16 images;
4,50,2.0899,256,0.000115,10 pairs: 108 images; 8 pairs: 26 images; 6 pairs: 45 images; 4 pairs: 57 images; 2 pairs: 20 images;
4,60,2.0618,256,0.000115,10 pairs: 100 images; 8 pairs: 28 images; 6 pairs: 52 images; 4 pairs: 54 images; 2 pairs: 22 images;
4,70,2.1003,256,0.000115,10 pairs: 94 images; 8 pairs: 39 images; 6 pairs: 48 images; 4 pairs: 47 images; 2 pairs: 27 images;
4,80,2.0848,256,0.000115,10 pairs: 79 images; 8 pairs: 40 images; 6 pairs: 59 images; 4 pairs: 58 images; 2 pairs: 20 images;
4,90,2.0780,256,0.000115,10 pairs: 99 images; 8 pairs: 43 images; 6 pairs: 45 images; 4 pairs: 46 images; 2 pairs: 21 images;
4,100,2.0681,256,0.000115,10 pairs: 94 images; 8 pairs: 44 images; 6 pairs: 46 images; 4 pairs: 53 images; 2 pairs: 19 images;
4,110,2.0710,256,0.000115,10 pairs: 112 images; 8 pairs: 26 images; 6 pairs: 48 images; 4 pairs: 44 images; 2 pairs: 26 images;
4,120,2.0717,256,0.000115,10 pairs: 98 images; 8 pairs: 32 images; 6 pairs: 59 images; 4 pairs: 45 images; 2 pairs: 22 images;
4,130,2.0689,256,0.000115,10 pairs: 84 images; 8 pairs: 42 images; 6 pairs: 49 images; 4 pairs: 60 images; 2 pairs: 21 images;
4,140,2.1005,256,0.000115,10 pairs: 101 images; 8 pairs: 31 images; 6 pairs: 48 images; 4 pairs: 51 images; 2 pairs: 25 images;
4,150,2.0973,256,0.000115,10 pairs: 89 images; 8 pairs: 32 images; 6 pairs: 49 images; 4 pairs: 57 images; 2 pairs: 29 images;
4,160,2.0536,256,0.000115,10 pairs: 109 images; 8 pairs: 29 images; 6 pairs: 49 images; 4 pairs: 42 images; 2 pairs: 27 images;
4,170,2.1173,256,0.000115,10 pairs: 107 images; 8 pairs: 33 images; 6 pairs: 40 images; 4 pairs: 48 images; 2 pairs: 28 images;
4,180,2.0641,256,0.000115,10 pairs: 99 images; 8 pairs: 31 images; 6 pairs: 47 images; 4 pairs: 46 images; 2 pairs: 33 images;
4,190,2.0483,256,0.000115,10 pairs: 81 images; 8 pairs: 30 images; 6 pairs: 49 images; 4 pairs: 63 images; 2 pairs: 33 images;
5,10,2.0203,256,0.000127,10 pairs: 78 images; 8 pairs: 42 images; 6 pairs: 52 images; 4 pairs: 56 images; 2 pairs: 28 images;
5,20,2.0928,256,0.000127,10 pairs: 77 images; 8 pairs: 44 images; 6 pairs: 51 images; 4 pairs: 48 images; 2 pairs: 36 images;
5,30,2.0947,256,0.000127,10 pairs: 90 images; 8 pairs: 35 images; 6 pairs: 50 images; 4 pairs: 55 images; 2 pairs: 26 images;
5,40,2.0534,256,0.000127,10 pairs: 92 images; 8 pairs: 30 images; 6 pairs: 49 images; 4 pairs: 50 images; 2 pairs: 35 images;
5,50,2.0557,256,0.000127,10 pairs: 86 images; 8 pairs: 35 images; 6 pairs: 51 images; 4 pairs: 54 images; 2 pairs: 30 images;
5,60,2.0494,256,0.000127,10 pairs: 85 images; 8 pairs: 35 images; 6 pairs: 58 images; 4 pairs: 51 images; 2 pairs: 27 images;
5,70,2.0457,256,0.000127,10 pairs: 73 images; 8 pairs: 38 images; 6 pairs: 56 images; 4 pairs: 59 images; 2 pairs: 30 images;
5,80,2.0283,256,0.000127,10 pairs: 78 images; 8 pairs: 42 images; 6 pairs: 50 images; 4 pairs: 49 images; 2 pairs: 37 images;
5,90,2.0565,256,0.000127,10 pairs: 83 images; 8 pairs: 38 images; 6 pairs: 53 images; 4 pairs: 48 images; 2 pairs: 34 images;
5,100,2.0688,256,0.000127,10 pairs: 84 images; 8 pairs: 37 images; 6 pairs: 56 images; 4 pairs: 46 images; 2 pairs: 33 images;
5,110,2.0621,256,0.000127,10 pairs: 75 images; 8 pairs: 41 images; 6 pairs: 46 images; 4 pairs: 63 images; 2 pairs: 31 images;
5,120,2.0779,256,0.000127,10 pairs: 77 images; 8 pairs: 39 images; 6 pairs: 46 images; 4 pairs: 58 images; 2 pairs: 36 images;
5,130,2.0103,256,0.000127,10 pairs: 77 images; 8 pairs: 38 images; 6 pairs: 47 images; 4 pairs: 54 images; 2 pairs: 40 images;
5,140,2.0440,256,0.000127,10 pairs: 66 images; 8 pairs: 42 images; 6 pairs: 54 images; 4 pairs: 61 images; 2 pairs: 33 images;
5,150,2.0640,256,0.000127,10 pairs: 87 images; 8 pairs: 25 images; 6 pairs: 47 images; 4 pairs: 61 images; 2 pairs: 36 images;
5,160,2.0662,256,0.000127,10 pairs: 85 images; 8 pairs: 31 images; 6 pairs: 53 images; 4 pairs: 48 images; 2 pairs: 39 images;
5,170,2.0524,256,0.000127,10 pairs: 74 images; 8 pairs: 36 images; 6 pairs: 54 images; 4 pairs: 54 images; 2 pairs: 38 images;
5,180,2.0658,256,0.000127,10 pairs: 76 images; 8 pairs: 41 images; 6 pairs: 48 images; 4 pairs: 57 images; 2 pairs: 34 images;
5,190,2.0596,256,0.000127,10 pairs: 79 images; 8 pairs: 35 images; 6 pairs: 59 images; 4 pairs: 48 images; 2 pairs: 35 images;
6,10,2.0451,256,0.000142,10 pairs: 70 images; 8 pairs: 46 images; 6 pairs: 57 images; 4 pairs: 49 images; 2 pairs: 34 images;
6,20,2.0375,256,0.000142,10 pairs: 74 images; 8 pairs: 39 images; 6 pairs: 53 images; 4 pairs: 56 images; 2 pairs: 34 images;
6,30,2.0388,256,0.000142,10 pairs: 74 images; 8 pairs: 41 images; 6 pairs: 49 images; 4 pairs: 49 images; 2 pairs: 43 images;
6,40,2.0527,256,0.000142,10 pairs: 73 images; 8 pairs: 28 images; 6 pairs: 53 images; 4 pairs: 59 images; 2 pairs: 43 images;
6,50,2.0142,256,0.000142,10 pairs: 68 images; 8 pairs: 35 images; 6 pairs: 59 images; 4 pairs: 43 images; 2 pairs: 51 images;
6,60,2.0345,256,0.000142,10 pairs: 64 images; 8 pairs: 44 images; 6 pairs: 52 images; 4 pairs: 53 images; 2 pairs: 43 images;
6,70,2.0350,256,0.000142,10 pairs: 71 images; 8 pairs: 39 images; 6 pairs: 51 images; 4 pairs: 55 images; 2 pairs: 40 images;
6,80,2.0248,256,0.000142,10 pairs: 81 images; 8 pairs: 32 images; 6 pairs: 55 images; 4 pairs: 54 images; 2 pairs: 34 images;
6,90,2.0270,256,0.000142,10 pairs: 71 images; 8 pairs: 30 images; 6 pairs: 52 images; 4 pairs: 53 images; 2 pairs: 50 images;
6,100,2.0285,256,0.000142,10 pairs: 64 images; 8 pairs: 38 images; 6 pairs: 41 images; 4 pairs: 69 images; 2 pairs: 44 images;
6,110,2.0334,256,0.000142,10 pairs: 71 images; 8 pairs: 37 images; 6 pairs: 52 images; 4 pairs: 49 images; 2 pairs: 47 images;
6,120,2.0468,256,0.000142,10 pairs: 57 images; 8 pairs: 54 images; 6 pairs: 55 images; 4 pairs: 53 images; 2 pairs: 37 images;
6,130,2.0396,256,0.000142,10 pairs: 50 images; 8 pairs: 48 images; 6 pairs: 53 images; 4 pairs: 59 images; 2 pairs: 46 images;
6,140,2.0155,256,0.000142,10 pairs: 50 images; 8 pairs: 46 images; 6 pairs: 68 images; 4 pairs: 58 images; 2 pairs: 34 images;
6,150,2.0192,256,0.000142,10 pairs: 69 images; 8 pairs: 36 images; 6 pairs: 51 images; 4 pairs: 56 images; 2 pairs: 44 images;
6,160,2.0268,256,0.000142,10 pairs: 56 images; 8 pairs: 52 images; 6 pairs: 57 images; 4 pairs: 41 images; 2 pairs: 49 images;
6,170,1.9876,256,0.000142,10 pairs: 66 images; 8 pairs: 32 images; 6 pairs: 62 images; 4 pairs: 61 images; 2 pairs: 35 images;
6,180,2.0323,256,0.000142,10 pairs: 69 images; 8 pairs: 33 images; 6 pairs: 48 images; 4 pairs: 65 images; 2 pairs: 41 images;
6,190,1.9905,256,0.000142,10 pairs: 59 images; 8 pairs: 33 images; 6 pairs: 50 images; 4 pairs: 62 images; 2 pairs: 52 images;
7,10,2.0070,256,0.000161,10 pairs: 64 images; 8 pairs: 39 images; 6 pairs: 56 images; 4 pairs: 55 images; 2 pairs: 42 images;
7,20,2.0483,256,0.000161,10 pairs: 77 images; 8 pairs: 34 images; 6 pairs: 58 images; 4 pairs: 53 images; 2 pairs: 34 images;
7,30,2.0105,256,0.000161,10 pairs: 55 images; 8 pairs: 37 images; 6 pairs: 59 images; 4 pairs: 58 images; 2 pairs: 47 images;
7,40,2.0271,256,0.000161,10 pairs: 48 images; 8 pairs: 53 images; 6 pairs: 61 images; 4 pairs: 43 images; 2 pairs: 51 images;
7,50,1.9765,256,0.000161,10 pairs: 57 images; 8 pairs: 43 images; 6 pairs: 47 images; 4 pairs: 61 images; 2 pairs: 48 images;
7,60,2.0228,256,0.000161,10 pairs: 57 images; 8 pairs: 34 images; 6 pairs: 60 images; 4 pairs: 62 images; 2 pairs: 42 images;
7,70,1.9791,256,0.000161,10 pairs: 58 images; 8 pairs: 33 images; 6 pairs: 57 images; 4 pairs: 56 images; 2 pairs: 51 images;
7,80,2.0513,256,0.000161,10 pairs: 65 images; 8 pairs: 34 images; 6 pairs: 50 images; 4 pairs: 55 images; 2 pairs: 52 images;
7,90,2.0580,256,0.000161,10 pairs: 58 images; 8 pairs: 41 images; 6 pairs: 49 images; 4 pairs: 63 images; 2 pairs: 45 images;
7,100,2.0343,256,0.000161,10 pairs: 58 images; 8 pairs: 32 images; 6 pairs: 56 images; 4 pairs: 57 images; 2 pairs: 53 images;
7,110,1.9905,256,0.000161,10 pairs: 56 images; 8 pairs: 33 images; 6 pairs: 57 images; 4 pairs: 60 images; 2 pairs: 50 images;
7,120,2.0433,256,0.000161,10 pairs: 51 images; 8 pairs: 46 images; 6 pairs: 53 images; 4 pairs: 62 images; 2 pairs: 43 images;
7,130,2.0870,256,0.000161,10 pairs: 56 images; 8 pairs: 45 images; 6 pairs: 52 images; 4 pairs: 56 images; 2 pairs: 47 images;
7,140,2.0106,256,0.000161,10 pairs: 62 images; 8 pairs: 34 images; 6 pairs: 55 images; 4 pairs: 57 images; 2 pairs: 48 images;
7,150,2.0041,256,0.000161,10 pairs: 56 images; 8 pairs: 38 images; 6 pairs: 61 images; 4 pairs: 54 images; 2 pairs: 47 images;
7,160,1.9856,256,0.000161,10 pairs: 62 images; 8 pairs: 29 images; 6 pairs: 51 images; 4 pairs: 69 images; 2 pairs: 45 images;
7,170,1.9642,256,0.000161,10 pairs: 53 images; 8 pairs: 30 images; 6 pairs: 64 images; 4 pairs: 58 images; 2 pairs: 51 images;
7,180,2.0428,256,0.000161,10 pairs: 61 images; 8 pairs: 35 images; 6 pairs: 49 images; 4 pairs: 61 images; 2 pairs: 50 images;
7,190,2.0361,256,0.000161,10 pairs: 54 images; 8 pairs: 39 images; 6 pairs: 58 images; 4 pairs: 50 images; 2 pairs: 55 images;
8,10,2.0346,256,0.000182,10 pairs: 58 images; 8 pairs: 54 images; 6 pairs: 50 images; 4 pairs: 56 images; 2 pairs: 38 images;
8,20,2.0084,256,0.000182,10 pairs: 45 images; 8 pairs: 42 images; 6 pairs: 49 images; 4 pairs: 68 images; 2 pairs: 52 images;
8,30,2.0469,256,0.000182,10 pairs: 61 images; 8 pairs: 43 images; 6 pairs: 50 images; 4 pairs: 53 images; 2 pairs: 49 images;
8,40,1.9705,256,0.000182,10 pairs: 49 images; 8 pairs: 31 images; 6 pairs: 55 images; 4 pairs: 67 images; 2 pairs: 54 images;
8,50,2.0167,256,0.000182,10 pairs: 52 images; 8 pairs: 36 images; 6 pairs: 45 images; 4 pairs: 71 images; 2 pairs: 52 images;
8,60,2.0452,256,0.000182,10 pairs: 58 images; 8 pairs: 37 images; 6 pairs: 48 images; 4 pairs: 65 images; 2 pairs: 48 images;
8,70,2.0159,256,0.000182,10 pairs: 45 images; 8 pairs: 53 images; 6 pairs: 56 images; 4 pairs: 61 images; 2 pairs: 41 images;
8,80,2.0178,256,0.000182,10 pairs: 44 images; 8 pairs: 42 images; 6 pairs: 67 images; 4 pairs: 57 images; 2 pairs: 46 images;
8,90,2.0355,256,0.000182,10 pairs: 48 images; 8 pairs: 38 images; 6 pairs: 57 images; 4 pairs: 63 images; 2 pairs: 50 images;
8,100,2.0114,256,0.000182,10 pairs: 45 images; 8 pairs: 52 images; 6 pairs: 55 images; 4 pairs: 61 images; 2 pairs: 43 images;
8,110,1.9714,256,0.000182,10 pairs: 43 images; 8 pairs: 43 images; 6 pairs: 56 images; 4 pairs: 63 images; 2 pairs: 51 images;
8,120,1.9816,256,0.000182,10 pairs: 52 images; 8 pairs: 30 images; 6 pairs: 65 images; 4 pairs: 59 images; 2 pairs: 50 images;
8,130,1.9997,256,0.000182,10 pairs: 51 images; 8 pairs: 34 images; 6 pairs: 58 images; 4 pairs: 64 images; 2 pairs: 49 images;
8,140,1.9841,256,0.000182,10 pairs: 51 images; 8 pairs: 44 images; 6 pairs: 45 images; 4 pairs: 64 images; 2 pairs: 52 images;
8,150,2.0075,256,0.000182,10 pairs: 47 images; 8 pairs: 42 images; 6 pairs: 52 images; 4 pairs: 59 images; 2 pairs: 56 images;
8,160,1.9908,256,0.000182,10 pairs: 51 images; 8 pairs: 41 images; 6 pairs: 51 images; 4 pairs: 67 images; 2 pairs: 46 images;
8,170,1.9775,256,0.000182,10 pairs: 48 images; 8 pairs: 31 images; 6 pairs: 56 images; 4 pairs: 63 images; 2 pairs: 58 images;
8,180,2.0048,256,0.000182,10 pairs: 48 images; 8 pairs: 32 images; 6 pairs: 66 images; 4 pairs: 51 images; 2 pairs: 59 images;
8,190,1.9895,256,0.000182,10 pairs: 45 images; 8 pairs: 29 images; 6 pairs: 63 images; 4 pairs: 68 images; 2 pairs: 51 images;
9,10,1.9721,256,0.000207,10 pairs: 48 images; 8 pairs: 41 images; 6 pairs: 42 images; 4 pairs: 57 images; 2 pairs: 68 images;
9,20,1.9885,256,0.000207,10 pairs: 48 images; 8 pairs: 39 images; 6 pairs: 48 images; 4 pairs: 60 images; 2 pairs: 61 images;
9,30,2.0010,256,0.000207,10 pairs: 64 images; 8 pairs: 29 images; 6 pairs: 54 images; 4 pairs: 58 images; 2 pairs: 51 images;
9,40,1.9884,256,0.000207,10 pairs: 44 images; 8 pairs: 38 images; 6 pairs: 51 images; 4 pairs: 56 images; 2 pairs: 67 images;
9,50,1.9859,256,0.000207,10 pairs: 38 images; 8 pairs: 36 images; 6 pairs: 61 images; 4 pairs: 61 images; 2 pairs: 60 images;
9,60,1.9690,256,0.000207,10 pairs: 48 images; 8 pairs: 33 images; 6 pairs: 59 images; 4 pairs: 63 images; 2 pairs: 53 images;
9,70,1.9386,256,0.000207,10 pairs: 36 images; 8 pairs: 30 images; 6 pairs: 63 images; 4 pairs: 65 images; 2 pairs: 62 images;
9,80,1.9862,256,0.000207,10 pairs: 36 images; 8 pairs: 33 images; 6 pairs: 51 images; 4 pairs: 81 images; 2 pairs: 55 images;
9,90,1.9917,256,0.000207,10 pairs: 53 images; 8 pairs: 39 images; 6 pairs: 50 images; 4 pairs: 55 images; 2 pairs: 59 images;
9,100,1.9710,256,0.000207,10 pairs: 44 images; 8 pairs: 38 images; 6 pairs: 49 images; 4 pairs: 69 images; 2 pairs: 56 images;
9,110,2.0235,256,0.000207,10 pairs: 38 images; 8 pairs: 31 images; 6 pairs: 64 images; 4 pairs: 59 images; 2 pairs: 64 images;
9,120,1.9954,256,0.000207,10 pairs: 56 images; 8 pairs: 33 images; 6 pairs: 55 images; 4 pairs: 54 images; 2 pairs: 58 images;
9,130,2.0227,256,0.000207,10 pairs: 52 images; 8 pairs: 31 images; 6 pairs: 54 images; 4 pairs: 67 images; 2 pairs: 52 images;
9,140,2.0081,256,0.000207,10 pairs: 48 images; 8 pairs: 36 images; 6 pairs: 49 images; 4 pairs: 74 images; 2 pairs: 48 images;
9,150,2.0104,256,0.000207,10 pairs: 45 images; 8 pairs: 39 images; 6 pairs: 48 images; 4 pairs: 57 images; 2 pairs: 67 images;
9,160,1.9998,256,0.000207,10 pairs: 44 images; 8 pairs: 44 images; 6 pairs: 54 images; 4 pairs: 61 images; 2 pairs: 53 images;
9,170,2.0285,256,0.000207,10 pairs: 38 images; 8 pairs: 53 images; 6 pairs: 50 images; 4 pairs: 56 images; 2 pairs: 59 images;
9,180,1.9760,256,0.000207,10 pairs: 48 images; 8 pairs: 27 images; 6 pairs: 60 images; 4 pairs: 57 images; 2 pairs: 64 images;
9,190,1.9730,256,0.000207,10 pairs: 49 images; 8 pairs: 18 images; 6 pairs: 64 images; 4 pairs: 57 images; 2 pairs: 68 images;
10,10,1.9430,256,0.000235,10 pairs: 41 images; 8 pairs: 34 images; 6 pairs: 61 images; 4 pairs: 52 images; 2 pairs: 68 images;
10,20,1.9636,256,0.000235,10 pairs: 45 images; 8 pairs: 35 images; 6 pairs: 58 images; 4 pairs: 62 images; 2 pairs: 56 images;
10,30,1.9689,256,0.000235,10 pairs: 35 images; 8 pairs: 35 images; 6 pairs: 59 images; 4 pairs: 65 images; 2 pairs: 61 images;
10,40,1.9496,256,0.000235,10 pairs: 48 images; 8 pairs: 41 images; 6 pairs: 52 images; 4 pairs: 53 images; 2 pairs: 62 images;
10,50,1.9776,256,0.000235,10 pairs: 39 images; 8 pairs: 34 images; 6 pairs: 49 images; 4 pairs: 57 images; 2 pairs: 77 images;
10,60,2.0062,256,0.000235,10 pairs: 39 images; 8 pairs: 36 images; 6 pairs: 65 images; 4 pairs: 58 images; 2 pairs: 58 images;
10,70,1.9833,256,0.000235,10 pairs: 43 images; 8 pairs: 25 images; 6 pairs: 55 images; 4 pairs: 78 images; 2 pairs: 55 images;
10,80,1.9447,256,0.000235,10 pairs: 42 images; 8 pairs: 36 images; 6 pairs: 49 images; 4 pairs: 63 images; 2 pairs: 66 images;
10,90,1.9594,256,0.000235,10 pairs: 40 images; 8 pairs: 42 images; 6 pairs: 46 images; 4 pairs: 66 images; 2 pairs: 62 images;
10,100,2.0020,256,0.000235,10 pairs: 49 images; 8 pairs: 33 images; 6 pairs: 58 images; 4 pairs: 57 images; 2 pairs: 59 images;
10,110,1.9710,256,0.000235,10 pairs: 33 images; 8 pairs: 46 images; 6 pairs: 58 images; 4 pairs: 65 images; 2 pairs: 53 images;
10,120,2.0000,256,0.000235,10 pairs: 41 images; 8 pairs: 27 images; 6 pairs: 65 images; 4 pairs: 66 images; 2 pairs: 57 images;
10,130,1.9674,256,0.000235,10 pairs: 35 images; 8 pairs: 36 images; 6 pairs: 65 images; 4 pairs: 57 images; 2 pairs: 63 images;
10,140,1.9486,256,0.000235,10 pairs: 37 images; 8 pairs: 40 images; 6 pairs: 67 images; 4 pairs: 58 images; 2 pairs: 54 images;
10,150,1.9784,256,0.000235,10 pairs: 43 images; 8 pairs: 41 images; 6 pairs: 45 images; 4 pairs: 65 images; 2 pairs: 62 images;
10,160,1.9675,256,0.000235,10 pairs: 44 images; 8 pairs: 36 images; 6 pairs: 53 images; 4 pairs: 57 images; 2 pairs: 66 images;
