Epoch,Batch,Loss,Valid Samples,Learning Rate,Key-Value Pair Counts
4,130,2.0235,256,0.000115,10 pairs: 84 images; 8 pairs: 42 images; 6 pairs: 49 images; 4 pairs: 60 images; 2 pairs: 21 images;
4,140,2.0489,256,0.000115,10 pairs: 101 images; 8 pairs: 31 images; 6 pairs: 48 images; 4 pairs: 51 images; 2 pairs: 25 images;
4,150,2.0650,256,0.000115,10 pairs: 89 images; 8 pairs: 32 images; 6 pairs: 49 images; 4 pairs: 57 images; 2 pairs: 29 images;
4,160,2.0117,256,0.000115,10 pairs: 109 images; 8 pairs: 29 images; 6 pairs: 49 images; 4 pairs: 42 images; 2 pairs: 27 images;
4,170,2.0769,256,0.000115,10 pairs: 107 images; 8 pairs: 33 images; 6 pairs: 40 images; 4 pairs: 48 images; 2 pairs: 28 images;
4,180,2.0274,256,0.000115,10 pairs: 99 images; 8 pairs: 31 images; 6 pairs: 47 images; 4 pairs: 46 images; 2 pairs: 33 images;
4,190,1.9993,256,0.000115,10 pairs: 81 images; 8 pairs: 30 images; 6 pairs: 49 images; 4 pairs: 63 images; 2 pairs: 33 images;
5,10,1.9864,256,0.000127,10 pairs: 78 images; 8 pairs: 42 images; 6 pairs: 52 images; 4 pairs: 56 images; 2 pairs: 28 images;
5,20,2.0606,256,0.000127,10 pairs: 77 images; 8 pairs: 44 images; 6 pairs: 51 images; 4 pairs: 48 images; 2 pairs: 36 images;
5,30,2.0565,256,0.000127,10 pairs: 90 images; 8 pairs: 35 images; 6 pairs: 50 images; 4 pairs: 55 images; 2 pairs: 26 images;
5,40,2.0186,256,0.000127,10 pairs: 92 images; 8 pairs: 30 images; 6 pairs: 49 images; 4 pairs: 50 images; 2 pairs: 35 images;
5,50,2.0127,256,0.000127,10 pairs: 86 images; 8 pairs: 35 images; 6 pairs: 51 images; 4 pairs: 54 images; 2 pairs: 30 images;
5,60,2.0132,256,0.000127,10 pairs: 85 images; 8 pairs: 35 images; 6 pairs: 58 images; 4 pairs: 51 images; 2 pairs: 27 images;
5,70,2.0132,256,0.000127,10 pairs: 73 images; 8 pairs: 38 images; 6 pairs: 56 images; 4 pairs: 59 images; 2 pairs: 30 images;
5,80,2.0037,256,0.000127,10 pairs: 78 images; 8 pairs: 42 images; 6 pairs: 50 images; 4 pairs: 49 images; 2 pairs: 37 images;
5,90,2.0200,256,0.000127,10 pairs: 83 images; 8 pairs: 38 images; 6 pairs: 53 images; 4 pairs: 48 images; 2 pairs: 34 images;
5,100,2.0319,256,0.000127,10 pairs: 84 images; 8 pairs: 37 images; 6 pairs: 56 images; 4 pairs: 46 images; 2 pairs: 33 images;
5,110,2.0243,256,0.000127,10 pairs: 75 images; 8 pairs: 41 images; 6 pairs: 46 images; 4 pairs: 63 images; 2 pairs: 31 images;
5,120,2.0491,256,0.000127,10 pairs: 77 images; 8 pairs: 39 images; 6 pairs: 46 images; 4 pairs: 58 images; 2 pairs: 36 images;
5,130,1.9703,256,0.000127,10 pairs: 77 images; 8 pairs: 38 images; 6 pairs: 47 images; 4 pairs: 54 images; 2 pairs: 40 images;
5,140,2.0210,256,0.000127,10 pairs: 66 images; 8 pairs: 42 images; 6 pairs: 54 images; 4 pairs: 61 images; 2 pairs: 33 images;
5,150,2.0435,256,0.000127,10 pairs: 87 images; 8 pairs: 25 images; 6 pairs: 47 images; 4 pairs: 61 images; 2 pairs: 36 images;
5,160,2.0332,256,0.000127,10 pairs: 85 images; 8 pairs: 31 images; 6 pairs: 53 images; 4 pairs: 48 images; 2 pairs: 39 images;
5,170,2.0117,256,0.000127,10 pairs: 74 images; 8 pairs: 36 images; 6 pairs: 54 images; 4 pairs: 54 images; 2 pairs: 38 images;
5,180,2.0266,256,0.000127,10 pairs: 76 images; 8 pairs: 41 images; 6 pairs: 48 images; 4 pairs: 57 images; 2 pairs: 34 images;
5,190,2.0203,256,0.000127,10 pairs: 79 images; 8 pairs: 35 images; 6 pairs: 59 images; 4 pairs: 48 images; 2 pairs: 35 images;
6,10,2.0083,256,0.000142,10 pairs: 70 images; 8 pairs: 46 images; 6 pairs: 57 images; 4 pairs: 49 images; 2 pairs: 34 images;
6,20,1.9959,256,0.000142,10 pairs: 74 images; 8 pairs: 39 images; 6 pairs: 53 images; 4 pairs: 56 images; 2 pairs: 34 images;
6,30,2.0003,256,0.000142,10 pairs: 74 images; 8 pairs: 41 images; 6 pairs: 49 images; 4 pairs: 49 images; 2 pairs: 43 images;
6,40,2.0084,256,0.000142,10 pairs: 73 images; 8 pairs: 28 images; 6 pairs: 53 images; 4 pairs: 59 images; 2 pairs: 43 images;
6,50,1.9809,256,0.000142,10 pairs: 68 images; 8 pairs: 35 images; 6 pairs: 59 images; 4 pairs: 43 images; 2 pairs: 51 images;
6,60,2.0186,256,0.000142,10 pairs: 64 images; 8 pairs: 44 images; 6 pairs: 52 images; 4 pairs: 53 images; 2 pairs: 43 images;
6,70,2.0003,256,0.000142,10 pairs: 71 images; 8 pairs: 39 images; 6 pairs: 51 images; 4 pairs: 55 images; 2 pairs: 40 images;
6,80,1.9925,256,0.000142,10 pairs: 81 images; 8 pairs: 32 images; 6 pairs: 55 images; 4 pairs: 54 images; 2 pairs: 34 images;
6,90,1.9851,256,0.000142,10 pairs: 71 images; 8 pairs: 30 images; 6 pairs: 52 images; 4 pairs: 53 images; 2 pairs: 50 images;
6,100,2.0048,256,0.000142,10 pairs: 64 images; 8 pairs: 38 images; 6 pairs: 41 images; 4 pairs: 69 images; 2 pairs: 44 images;
6,110,2.0037,256,0.000142,10 pairs: 71 images; 8 pairs: 37 images; 6 pairs: 52 images; 4 pairs: 49 images; 2 pairs: 47 images;
6,120,2.0087,256,0.000142,10 pairs: 57 images; 8 pairs: 54 images; 6 pairs: 55 images; 4 pairs: 53 images; 2 pairs: 37 images;
6,130,1.9893,256,0.000142,10 pairs: 50 images; 8 pairs: 48 images; 6 pairs: 53 images; 4 pairs: 59 images; 2 pairs: 46 images;
6,140,1.9866,256,0.000142,10 pairs: 50 images; 8 pairs: 46 images; 6 pairs: 68 images; 4 pairs: 58 images; 2 pairs: 34 images;
6,150,1.9865,256,0.000142,10 pairs: 69 images; 8 pairs: 36 images; 6 pairs: 51 images; 4 pairs: 56 images; 2 pairs: 44 images;
6,160,1.9898,256,0.000142,10 pairs: 56 images; 8 pairs: 52 images; 6 pairs: 57 images; 4 pairs: 41 images; 2 pairs: 49 images;
6,170,1.9650,256,0.000142,10 pairs: 66 images; 8 pairs: 32 images; 6 pairs: 62 images; 4 pairs: 61 images; 2 pairs: 35 images;
6,180,1.9967,256,0.000142,10 pairs: 69 images; 8 pairs: 33 images; 6 pairs: 48 images; 4 pairs: 65 images; 2 pairs: 41 images;
6,190,1.9518,256,0.000142,10 pairs: 59 images; 8 pairs: 33 images; 6 pairs: 50 images; 4 pairs: 62 images; 2 pairs: 52 images;
7,10,1.9812,256,0.000161,10 pairs: 64 images; 8 pairs: 39 images; 6 pairs: 56 images; 4 pairs: 55 images; 2 pairs: 42 images;
7,20,2.0276,256,0.000161,10 pairs: 77 images; 8 pairs: 34 images; 6 pairs: 58 images; 4 pairs: 53 images; 2 pairs: 34 images;
7,30,1.9715,256,0.000161,10 pairs: 55 images; 8 pairs: 37 images; 6 pairs: 59 images; 4 pairs: 58 images; 2 pairs: 47 images;
7,40,1.9864,256,0.000161,10 pairs: 48 images; 8 pairs: 53 images; 6 pairs: 61 images; 4 pairs: 43 images; 2 pairs: 51 images;
7,50,1.9442,256,0.000161,10 pairs: 57 images; 8 pairs: 43 images; 6 pairs: 47 images; 4 pairs: 61 images; 2 pairs: 48 images;
7,60,1.9650,256,0.000161,10 pairs: 57 images; 8 pairs: 34 images; 6 pairs: 60 images; 4 pairs: 62 images; 2 pairs: 42 images;
7,70,1.9361,256,0.000161,10 pairs: 58 images; 8 pairs: 33 images; 6 pairs: 57 images; 4 pairs: 56 images; 2 pairs: 51 images;
7,80,2.0191,256,0.000161,10 pairs: 65 images; 8 pairs: 34 images; 6 pairs: 50 images; 4 pairs: 55 images; 2 pairs: 52 images;
7,90,2.0309,256,0.000161,10 pairs: 58 images; 8 pairs: 41 images; 6 pairs: 49 images; 4 pairs: 63 images; 2 pairs: 45 images;
7,100,2.0060,256,0.000161,10 pairs: 58 images; 8 pairs: 32 images; 6 pairs: 56 images; 4 pairs: 57 images; 2 pairs: 53 images;
7,110,1.9539,256,0.000161,10 pairs: 56 images; 8 pairs: 33 images; 6 pairs: 57 images; 4 pairs: 60 images; 2 pairs: 50 images;
7,120,2.0138,256,0.000161,10 pairs: 51 images; 8 pairs: 46 images; 6 pairs: 53 images; 4 pairs: 62 images; 2 pairs: 43 images;
7,130,2.0558,256,0.000161,10 pairs: 56 images; 8 pairs: 45 images; 6 pairs: 52 images; 4 pairs: 56 images; 2 pairs: 47 images;
7,140,1.9607,256,0.000161,10 pairs: 62 images; 8 pairs: 34 images; 6 pairs: 55 images; 4 pairs: 57 images; 2 pairs: 48 images;
7,150,1.9712,256,0.000161,10 pairs: 56 images; 8 pairs: 38 images; 6 pairs: 61 images; 4 pairs: 54 images; 2 pairs: 47 images;
7,160,1.9506,256,0.000161,10 pairs: 62 images; 8 pairs: 29 images; 6 pairs: 51 images; 4 pairs: 69 images; 2 pairs: 45 images;
7,170,1.9319,256,0.000161,10 pairs: 53 images; 8 pairs: 30 images; 6 pairs: 64 images; 4 pairs: 58 images; 2 pairs: 51 images;
7,180,1.9987,256,0.000161,10 pairs: 61 images; 8 pairs: 35 images; 6 pairs: 49 images; 4 pairs: 61 images; 2 pairs: 50 images;
7,190,2.0110,256,0.000161,10 pairs: 54 images; 8 pairs: 39 images; 6 pairs: 58 images; 4 pairs: 50 images; 2 pairs: 55 images;
8,10,1.9779,256,0.000182,10 pairs: 58 images; 8 pairs: 54 images; 6 pairs: 50 images; 4 pairs: 56 images; 2 pairs: 38 images;
8,20,1.9913,256,0.000182,10 pairs: 45 images; 8 pairs: 42 images; 6 pairs: 49 images; 4 pairs: 68 images; 2 pairs: 52 images;
8,30,2.0144,256,0.000182,10 pairs: 61 images; 8 pairs: 43 images; 6 pairs: 50 images; 4 pairs: 53 images; 2 pairs: 49 images;
8,40,1.9342,256,0.000182,10 pairs: 49 images; 8 pairs: 31 images; 6 pairs: 55 images; 4 pairs: 67 images; 2 pairs: 54 images;
8,50,2.0005,256,0.000182,10 pairs: 52 images; 8 pairs: 36 images; 6 pairs: 45 images; 4 pairs: 71 images; 2 pairs: 52 images;
8,60,1.9948,256,0.000182,10 pairs: 58 images; 8 pairs: 37 images; 6 pairs: 48 images; 4 pairs: 65 images; 2 pairs: 48 images;
8,70,1.9747,256,0.000182,10 pairs: 45 images; 8 pairs: 53 images; 6 pairs: 56 images; 4 pairs: 61 images; 2 pairs: 41 images;
8,80,1.9896,256,0.000182,10 pairs: 44 images; 8 pairs: 42 images; 6 pairs: 67 images; 4 pairs: 57 images; 2 pairs: 46 images;
8,90,2.0074,256,0.000182,10 pairs: 48 images; 8 pairs: 38 images; 6 pairs: 57 images; 4 pairs: 63 images; 2 pairs: 50 images;
8,100,1.9894,256,0.000182,10 pairs: 45 images; 8 pairs: 52 images; 6 pairs: 55 images; 4 pairs: 61 images; 2 pairs: 43 images;
8,110,1.9481,256,0.000182,10 pairs: 43 images; 8 pairs: 43 images; 6 pairs: 56 images; 4 pairs: 63 images; 2 pairs: 51 images;
8,120,1.9435,256,0.000182,10 pairs: 52 images; 8 pairs: 30 images; 6 pairs: 65 images; 4 pairs: 59 images; 2 pairs: 50 images;
8,130,1.9678,256,0.000182,10 pairs: 51 images; 8 pairs: 34 images; 6 pairs: 58 images; 4 pairs: 64 images; 2 pairs: 49 images;
8,140,1.9488,256,0.000182,10 pairs: 51 images; 8 pairs: 44 images; 6 pairs: 45 images; 4 pairs: 64 images; 2 pairs: 52 images;
8,150,1.9651,256,0.000182,10 pairs: 47 images; 8 pairs: 42 images; 6 pairs: 52 images; 4 pairs: 59 images; 2 pairs: 56 images;
8,160,1.9511,256,0.000182,10 pairs: 51 images; 8 pairs: 41 images; 6 pairs: 51 images; 4 pairs: 67 images; 2 pairs: 46 images;
8,170,1.9517,256,0.000182,10 pairs: 48 images; 8 pairs: 31 images; 6 pairs: 56 images; 4 pairs: 63 images; 2 pairs: 58 images;
8,180,1.9793,256,0.000182,10 pairs: 48 images; 8 pairs: 32 images; 6 pairs: 66 images; 4 pairs: 51 images; 2 pairs: 59 images;
8,190,1.9500,256,0.000182,10 pairs: 45 images; 8 pairs: 29 images; 6 pairs: 63 images; 4 pairs: 68 images; 2 pairs: 51 images;
9,10,1.9417,256,0.000207,10 pairs: 48 images; 8 pairs: 41 images; 6 pairs: 42 images; 4 pairs: 57 images; 2 pairs: 68 images;
9,20,1.9541,256,0.000207,10 pairs: 48 images; 8 pairs: 39 images; 6 pairs: 48 images; 4 pairs: 60 images; 2 pairs: 61 images;
9,30,1.9641,256,0.000207,10 pairs: 64 images; 8 pairs: 29 images; 6 pairs: 54 images; 4 pairs: 58 images; 2 pairs: 51 images;
9,40,1.9690,256,0.000207,10 pairs: 44 images; 8 pairs: 38 images; 6 pairs: 51 images; 4 pairs: 56 images; 2 pairs: 67 images;
9,50,1.9528,256,0.000207,10 pairs: 38 images; 8 pairs: 36 images; 6 pairs: 61 images; 4 pairs: 61 images; 2 pairs: 60 images;
9,60,1.9312,256,0.000207,10 pairs: 48 images; 8 pairs: 33 images; 6 pairs: 59 images; 4 pairs: 63 images; 2 pairs: 53 images;
9,70,1.9133,256,0.000207,10 pairs: 36 images; 8 pairs: 30 images; 6 pairs: 63 images; 4 pairs: 65 images; 2 pairs: 62 images;
9,80,1.9392,256,0.000207,10 pairs: 36 images; 8 pairs: 33 images; 6 pairs: 51 images; 4 pairs: 81 images; 2 pairs: 55 images;
9,90,1.9726,256,0.000207,10 pairs: 53 images; 8 pairs: 39 images; 6 pairs: 50 images; 4 pairs: 55 images; 2 pairs: 59 images;
9,100,1.9414,256,0.000207,10 pairs: 44 images; 8 pairs: 38 images; 6 pairs: 49 images; 4 pairs: 69 images; 2 pairs: 56 images;
9,110,2.0129,256,0.000207,10 pairs: 38 images; 8 pairs: 31 images; 6 pairs: 64 images; 4 pairs: 59 images; 2 pairs: 64 images;
9,120,1.9381,256,0.000207,10 pairs: 56 images; 8 pairs: 33 images; 6 pairs: 55 images; 4 pairs: 54 images; 2 pairs: 58 images;
9,130,2.0060,256,0.000207,10 pairs: 52 images; 8 pairs: 31 images; 6 pairs: 54 images; 4 pairs: 67 images; 2 pairs: 52 images;
9,140,1.9765,256,0.000207,10 pairs: 48 images; 8 pairs: 36 images; 6 pairs: 49 images; 4 pairs: 74 images; 2 pairs: 48 images;
9,150,1.9775,256,0.000207,10 pairs: 45 images; 8 pairs: 39 images; 6 pairs: 48 images; 4 pairs: 57 images; 2 pairs: 67 images;
9,160,1.9716,256,0.000207,10 pairs: 44 images; 8 pairs: 44 images; 6 pairs: 54 images; 4 pairs: 61 images; 2 pairs: 53 images;
9,170,1.9975,256,0.000207,10 pairs: 38 images; 8 pairs: 53 images; 6 pairs: 50 images; 4 pairs: 56 images; 2 pairs: 59 images;
9,180,1.9246,256,0.000207,10 pairs: 48 images; 8 pairs: 27 images; 6 pairs: 60 images; 4 pairs: 57 images; 2 pairs: 64 images;
9,190,1.9442,256,0.000207,10 pairs: 49 images; 8 pairs: 18 images; 6 pairs: 64 images; 4 pairs: 57 images; 2 pairs: 68 images;
10,10,1.9251,256,0.000235,10 pairs: 41 images; 8 pairs: 34 images; 6 pairs: 61 images; 4 pairs: 52 images; 2 pairs: 68 images;
10,20,1.9448,256,0.000235,10 pairs: 45 images; 8 pairs: 35 images; 6 pairs: 58 images; 4 pairs: 62 images; 2 pairs: 56 images;
10,30,1.9358,256,0.000235,10 pairs: 35 images; 8 pairs: 35 images; 6 pairs: 59 images; 4 pairs: 65 images; 2 pairs: 61 images;
10,40,1.9045,256,0.000235,10 pairs: 48 images; 8 pairs: 41 images; 6 pairs: 52 images; 4 pairs: 53 images; 2 pairs: 62 images;
10,50,1.9492,256,0.000235,10 pairs: 39 images; 8 pairs: 34 images; 6 pairs: 49 images; 4 pairs: 57 images; 2 pairs: 77 images;
10,60,1.9721,256,0.000235,10 pairs: 39 images; 8 pairs: 36 images; 6 pairs: 65 images; 4 pairs: 58 images; 2 pairs: 58 images;
10,70,1.9411,256,0.000235,10 pairs: 43 images; 8 pairs: 25 images; 6 pairs: 55 images; 4 pairs: 78 images; 2 pairs: 55 images;
10,80,1.9079,256,0.000235,10 pairs: 42 images; 8 pairs: 36 images; 6 pairs: 49 images; 4 pairs: 63 images; 2 pairs: 66 images;
10,90,1.9237,256,0.000235,10 pairs: 40 images; 8 pairs: 42 images; 6 pairs: 46 images; 4 pairs: 66 images; 2 pairs: 62 images;
10,100,1.9684,256,0.000235,10 pairs: 49 images; 8 pairs: 33 images; 6 pairs: 58 images; 4 pairs: 57 images; 2 pairs: 59 images;
10,110,1.9349,256,0.000235,10 pairs: 33 images; 8 pairs: 46 images; 6 pairs: 58 images; 4 pairs: 65 images; 2 pairs: 53 images;
10,120,1.9752,256,0.000235,10 pairs: 41 images; 8 pairs: 27 images; 6 pairs: 65 images; 4 pairs: 66 images; 2 pairs: 57 images;
10,130,1.9233,256,0.000235,10 pairs: 35 images; 8 pairs: 36 images; 6 pairs: 65 images; 4 pairs: 57 images; 2 pairs: 63 images;
10,140,1.9289,256,0.000235,10 pairs: 37 images; 8 pairs: 40 images; 6 pairs: 67 images; 4 pairs: 58 images; 2 pairs: 54 images;
10,150,1.9569,256,0.000235,10 pairs: 43 images; 8 pairs: 41 images; 6 pairs: 45 images; 4 pairs: 65 images; 2 pairs: 62 images;
10,160,1.9400,256,0.000235,10 pairs: 44 images; 8 pairs: 36 images; 6 pairs: 53 images; 4 pairs: 57 images; 2 pairs: 66 images;
