epoch,train_loss,eval_loss,eval_top1,eval_top5
0,0.7003918886184692,0.69198046875,51.55000033569336,100.0
1,0.6921536097159753,0.68388671875,57.450000061035155,100.0
2,0.6880937417348226,0.67674609375,58.550000122070315,100.0
3,0.68692068870251,0.67075,62.00000018310547,100.0
4,0.6821997990975013,0.6603125,63.30000036621094,100.0
5,0.6782059852893536,0.647828125,64.3500005493164,100.0
6,0.6745539490993206,0.63992578125,65.00000006103515,100.0
7,0.6678580519480583,0.62133984375,67.44999993896485,100.0
8,0.6625821024943621,0.612171875,67.35000042724609,100.0
9,0.669212281703949,0.61000390625,68.99999987792968,100.0
10,0.6588080739363645,0.60375390625,67.59999993896484,100.0
11,0.6565755773813297,0.58169921875,70.75000024414062,100.0
12,0.657882320575225,0.584515625,70.20000030517578,100.0
13,0.6523019625590398,0.57106640625,71.10000024414063,100.0
14,0.6524368096620609,0.56315234375,71.39999993896484,100.0
15,0.6431934268046648,0.554171875,72.64999993896484,100.0
16,0.648139496644338,0.5546484375,73.4000004272461,100.0
17,0.6433747899837983,0.55217578125,73.00000054931641,100.0
18,0.6392858700874524,0.5427421875,74.85000061035156,100.0
19,0.6265276135542454,0.52685546875,74.05000061035156,100.0
20,0.6341454065763034,0.523484375,75.65000024414063,100.0
21,0.6269059807826312,0.531234375,72.40000006103516,100.0
22,0.6306714446116717,0.506921875,75.2000004272461,100.0
23,0.617092626217084,0.500216796875,76.30000006103515,100.0
24,0.6298248171806335,0.497638671875,77.85000018310546,100.0
25,0.6196562005923345,0.5128515625,76.20000048828125,100.0
26,0.6127172387563266,0.5006015625,77.6500004272461,100.0
27,0.6219305854577285,0.496376953125,77.9000005493164,100.0
28,0.6030070980389913,0.470904296875,78.75000018310547,100.0
29,0.6059494477051955,0.473990234375,79.30000036621094,100.0
30,0.6048875802602524,0.4904140625,76.65000067138672,100.0
31,0.5940423393860842,0.46047265625,79.70000036621094,100.0
32,0.5978686687273856,0.439509765625,80.60000030517578,100.0
33,0.5939721052463238,0.46890234375,78.35000036621093,100.0
34,0.593370870137826,0.454439453125,80.70000067138672,100.0
35,0.5841598602441641,0.432466796875,80.75000048828124,100.0
36,0.5841575104456681,0.442287109375,80.45000036621094,100.0
37,0.5935195669149741,0.440181640625,80.55000012207032,100.0
38,0.5795691349567511,0.43812109375,81.00000048828124,100.0
39,0.5855040328624921,0.42526953125,81.15000067138672,100.0
40,0.588825829518147,0.40915625,83.45000048828125,100.0
41,0.5661892333091834,0.41564453125,82.4000005493164,100.0
42,0.5893115699291229,0.43016015625,80.60000042724609,100.0
43,0.5940654614032843,0.412841796875,83.35000036621093,100.0
44,0.5731659325269552,0.433482421875,80.4000004272461,100.0
45,0.5758903102997022,0.430423828125,82.05000036621094,100.0
46,0.5864380743259039,0.3981640625,83.45000030517578,100.0
47,0.5651533213945535,0.390689453125,82.40000036621093,100.0
48,0.574637383986742,0.404845703125,82.60000048828125,100.0
49,0.5742589013698773,0.40925390625,81.90000024414063,100.0
50,0.5591112795548562,0.406681640625,81.05000054931641,100.0
51,0.5554965703915327,0.385166015625,84.3500005493164,100.0
52,0.5434374587658124,0.3866875,84.29999993896485,100.0
53,0.5596081774968368,0.407029296875,83.30000054931641,100.0
54,0.5336613678015195,0.387091796875,82.80000042724609,100.0
55,0.5565683383208054,0.395572265625,82.55000048828126,100.0
56,0.5631077534113175,0.372423828125,84.70000061035157,100.0
57,0.5637728824065282,0.390009765625,83.60000006103516,100.0
58,0.5781877659834348,0.408869140625,83.80000054931641,100.0
59,0.5633260500736725,0.375865234375,85.35000012207031,100.0
60,0.5500339796909919,0.379685546875,84.65000061035157,100.0
61,0.5337863304676154,0.367015625,84.9000004272461,100.0
62,0.5505898449665461,0.3679609375,85.65,100.0
63,0.5538638486311986,0.367751953125,85.50000048828124,100.0
64,0.5370548176459777,0.39009375,84.80000054931641,100.0
65,0.5139663311151358,0.387259765625,84.6500004272461,100.0
66,0.5513483148354751,0.3794609375,84.9500004272461,100.0
67,0.548525543549122,0.387193359375,83.2000004272461,100.0
68,0.5176994494902782,0.3858515625,84.50000012207032,100.0
69,0.5214535540495163,0.38367578125,83.30000042724609,100.0
70,0.5494948717264029,0.36557421875,84.64999993896484,100.0
71,0.5507056674896142,0.3656015625,85.15,100.0
72,0.5318368138411106,0.349232421875,84.85000006103516,100.0
73,0.5432425936063131,0.357615234375,84.85000030517578,100.0
74,0.5310323903193841,0.343533203125,85.90000030517578,100.0
75,0.545798870233389,0.354458984375,85.8500005493164,100.0
76,0.5331658912010682,0.3640546875,85.65000061035157,100.0
77,0.5006210185014285,0.334216796875,86.64999993896484,100.0
78,0.5196290902602367,0.326091796875,85.6000005493164,100.0
